time_since_start,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,speed_gt,heading_gt
8.945,-0.11971,3.70144,9.51456,0.32620,0.42272,0.05986,,,,
9.048,0.14844,3.26090,9.25119,0.07819,-0.06842,0.75259,,,,
9.151,1.90100,3.43329,8.84897,0.03910,-0.08063,0.35675,,,,
9.253,2.36068,4.45322,9.50498,-0.13806,-0.13195,0.19792,,,,
9.355,1.24498,4.06535,10.98460,0.56077,-0.12584,-0.05620,,,,
9.457,-2.11647,3.09810,9.50977,0.35064,-0.23579,0.20281,,,,
9.558,-1.87705,3.16035,7.10120,0.34331,-0.24068,0.12095,,,,
9.660,0.44532,3.50990,8.41801,-0.45815,0.18082,0.51191,,,,
9.763,0.82839,3.62482,8.66222,0.22358,0.15882,0.17715,,,,
9.866,0.52194,2.83952,9.31823,-0.08308,-0.54123,-0.07575,,,,
9.969,0.66080,2.86347,8.89685,-0.14905,-0.41539,0.16371,,,,
10.071,0.81403,2.58095,8.80587,-0.37874,-0.39462,0.33964,,,,
10.174,1.78607,2.63362,8.12592,-0.77213,-0.30055,0.39462,,,,
10.277,2.73418,1.84354,10.09874,-0.25656,0.33109,0.07086,,,,
10.379,3.02627,2.01592,9.70609,-0.57910,-0.30543,-0.03787,,,,
10.481,2.56180,2.09732,10.18972,0.06964,-0.18204,-0.14539,,,,
10.585,2.38462,2.13084,9.59596,0.20036,-0.32865,-0.24679,,,,
10.688,3.18429,1.74777,8.57124,0.08430,-0.23213,-0.09652,,,,
10.793,3.12683,1.80044,8.14029,0.03299,-0.03910,-0.26145,,,,
10.894,2.78685,2.02549,8.82503,-0.22846,0.01100,-0.25901,,,,
10.997,2.61447,2.23140,9.23204,-0.21136,-0.06842,-0.18326,,,,
11.100,2.50912,2.00634,9.49062,0.08674,0.01833,-0.25901,,,,
11.203,2.59053,1.92973,9.14585,0.10385,0.09652,-0.22602,,,,
11.304,2.53307,2.16436,9.01656,0.10629,-0.02810,-0.26634,,,,
11.406,2.84910,2.37505,8.68138,0.14661,0.12095,-0.42028,,,,
11.506,2.18830,2.54743,9.00220,0.23702,0.11973,-0.61820,,,,
11.609,2.41814,2.74854,8.71489,-0.18570,-0.04276,-0.63652,,,,
11.711,1.81002,2.55222,10.46745,-0.09652,0.22235,-0.75869,,,,
11.813,1.29766,2.42293,9.56723,-0.08552,-0.30910,-0.94928,,,,
11.915,1.50356,3.76847,8.90643,-0.24068,-0.51801,-0.69150,,,,
12.017,1.36469,2.42293,9.08360,-0.12828,-0.17104,-0.82589,,,,
12.120,1.29287,2.68151,9.02135,-0.21869,-0.16249,-0.67317,,,,
12.222,1.35512,2.63362,9.40921,-0.20281,-0.23824,-0.61209,,,,
12.324,1.01035,1.80044,9.39006,-0.21991,-0.25656,-0.32865,,,,
12.427,1.47004,3.62482,9.26556,-0.09285,0.00000,-0.30299,,,,
12.529,1.06781,1.52750,10.17057,-0.11851,0.08796,-0.19792,,,,
12.632,1.16358,2.63362,8.91122,0.01344,0.04887,-0.03543,,,,
12.734,1.70467,2.79164,9.28471,-0.06353,0.07697,0.19792,,,,
12.838,2.30801,2.45166,9.82580,-0.02321,-0.12217,0.20525,,,,
12.940,1.94888,2.09732,9.90242,0.23091,-0.26267,0.03299,,,,
13.044,1.86269,2.34632,8.87770,0.26145,-0.09652,0.00000,,,,
13.147,1.47004,2.66714,8.41323,0.19792,-0.11484,0.18326,,,,
13.249,2.09732,2.55222,8.88249,0.06720,0.07086,0.23946,,,,
13.350,1.57060,2.96402,9.76834,0.13317,0.30910,0.36896,,,,
13.455,0.73741,3.12204,9.85453,0.37018,0.18448,0.50457,,,,
13.557,0.34955,3.32315,8.69095,0.34819,0.39706,0.97494,,,,
13.659,0.40223,2.75333,9.24641,0.29077,0.70372,1.46974,,,,
13.762,1.00078,2.51870,9.53371,0.41172,1.19852,1.62612,,,,
13.863,1.55623,2.79643,10.00297,0.35919,0.98716,1.27549,,,,
13.966,1.17795,2.81558,9.24641,0.35919,0.31765,1.31947,,,,
14.068,1.25935,3.17950,8.15944,0.21991,0.32498,1.22295,,,,
14.170,1.96325,3.53863,8.77714,0.21869,0.43005,0.90652,,,,
14.272,1.86269,3.41413,9.41879,0.08674,0.29566,0.61331,,,,
14.375,2.00155,3.88818,8.48505,0.05742,0.06353,0.13317,,,,
14.478,1.93451,3.67271,8.71489,0.04643,-0.02321,-0.25534,,,,
14.580,1.79086,3.95522,8.05888,-0.51068,-0.46059,-0.36041,,,,
14.683,0.62728,3.66792,9.22246,-0.26145,-0.34086,-0.75503,31.2556910,75.7052860,0.440,189.90
14.784,-0.46448,4.86981,9.28471,-0.01222,0.07941,-0.44960,31.2556910,75.7052860,0.440,189.90
14.886,0.70868,4.77404,9.20331,-0.09652,-0.17226,0.07941,31.2556910,75.7052860,0.440,189.90
14.989,0.70390,3.86424,10.03649,0.11362,0.13439,0.23091,31.2556910,75.7052860,0.440,189.90
15.091,0.89064,3.53863,8.30309,0.13317,-0.08430,0.00000,31.2556910,75.7052860,0.440,189.90
15.193,1.30723,3.69665,9.00220,-0.12462,-0.12339,0.24312,31.2556910,75.7052860,0.440,189.90
15.295,2.47560,3.56257,8.83939,0.30177,-0.21991,-0.12462,31.2556910,75.7052860,0.440,189.90
15.397,2.16915,3.38540,7.86256,-0.16249,-0.35552,-0.16493,31.2556910,75.7052860,0.440,189.90
15.500,1.94409,3.14598,8.37492,-0.14172,-0.11484,-0.53756,31.2556910,75.7052860,0.440,189.90
15.602,1.71904,3.39019,9.03093,0.09774,0.04276,-0.49602,31.2556910,75.7052860,0.440,189.90
15.704,1.17316,3.93128,9.28950,0.06231,-0.04643,-0.48747,31.2556942,75.7052832,0.260,185.30
15.806,1.37906,3.74932,9.24162,-0.25412,0.03665,-0.10996,31.2556942,75.7052832,0.260,185.30
15.909,1.24498,4.00789,9.18895,-0.07941,0.05253,-0.42028,31.2556942,75.7052832,0.260,185.30
16.012,1.19710,4.10366,8.65743,0.02077,-0.10507,-0.03054,31.2556942,75.7052832,0.260,185.30
16.115,2.10690,3.05021,8.01579,-0.25412,-0.27122,0.03787,31.2556942,75.7052832,0.260,185.30
16.218,1.79086,3.42371,9.11233,0.07819,0.09163,-0.93218,31.2556942,75.7052832,0.260,185.30
16.321,0.18196,3.96480,9.16979,-0.27122,-0.08308,-0.22602,31.2556942,75.7052832,0.260,185.30
16.423,0.51715,3.43807,9.27514,-0.22358,-0.26512,-0.21380,31.2556942,75.7052832,0.260,185.30
16.525,0.98162,3.89297,9.50019,-0.14539,0.04520,-0.06597,31.2556942,75.7052832,0.260,185.30
16.628,1.30723,3.33752,9.51456,-0.04643,-0.13195,0.03787,31.2556942,75.7052832,0.260,185.30
16.730,1.32639,3.02148,8.90643,-0.01222,-0.01955,0.12217,31.2557036,75.7052864,0.260,97.70
16.832,1.19231,3.05021,8.69574,-0.02932,0.13683,0.00122,31.2557036,75.7052864,0.260,97.70
16.934,1.28808,3.05979,9.37569,-0.12462,0.31643,0.02688,31.2557036,75.7052864,0.260,97.70
17.037,1.49398,2.82516,9.51935,-0.12462,0.01710,-0.17959,31.2557036,75.7052864,0.260,97.70
17.139,1.59933,2.87783,9.42837,0.11729,0.56200,-0.55833,31.2557036,75.7052864,0.260,97.70
17.242,1.18752,3.07894,8.86333,0.05009,0.04154,-0.94073,31.2557036,75.7052864,0.260,97.70
17.343,0.33040,3.02148,9.39485,0.28588,0.18448,-0.81001,31.2557036,75.7052864,0.260,97.70
17.446,-0.62728,3.33752,8.61434,-0.13561,-0.25656,-0.69272,31.2557036,75.7052864,0.260,97.70
17.548,-1.39343,3.72538,9.42358,0.19670,-0.08552,-0.61942,31.2557036,75.7052864,0.260,97.70
17.651,-1.50835,4.07014,8.99262,0.06964,-0.06353,-0.17959,,,,
17.754,-1.03430,3.44286,7.93917,-0.04520,-0.13317,-0.06964,,,,
17.857,-0.84755,3.50511,9.34696,-0.01955,0.06597,0.14661,,,,
17.959,-0.60334,3.69186,9.18895,-0.23702,-0.21014,0.38851,,,,
18.063,-0.08619,3.32794,8.89207,0.03787,0.00122,0.11973,,,,
18.164,-0.06225,3.24175,9.03093,-0.05376,0.05009,0.03421,,,,
18.265,-0.01915,3.10767,9.24641,0.08919,-0.01588,0.05986,,,,
18.366,-0.37350,3.40934,9.06924,0.00855,-0.00122,0.00733,,,,
18.467,-0.15323,3.26569,9.55765,0.22724,0.55100,0.19792,,,,
18.570,-1.47962,3.64876,8.98304,0.92852,1.47219,0.49480,,,,
18.671,-2.96881,4.90333,9.09318,0.09407,0.94928,0.38729,,,,
18.773,-2.87304,5.24330,7.49864,-0.01588,-0.44715,-0.01344,,,,
18.874,-1.59454,4.20901,8.63349,-0.34819,-0.78557,-0.15272,,,,
18.976,-1.42216,3.37104,10.04128,-0.55833,-0.88698,-0.20769,,,,
19.078,-0.78051,3.53384,9.04051,-0.32987,-0.40195,0.04398,,,,
19.180,-0.29209,3.32794,9.14106,-0.00855,-0.13195,-0.05498,,,,
19.282,-0.11971,3.46202,8.82982,-0.16371,-0.22113,-0.15882,,,,
19.384,-0.09577,3.07894,9.56723,0.13195,-0.22846,-0.13073,,,,
19.486,0.05267,3.62482,8.85376,0.05620,-0.16982,-0.17715,,,,
19.588,0.04310,3.43329,8.97826,-0.09407,-0.13683,-0.12339,,,,
19.690,0.16759,3.44286,9.00699,-0.02810,-0.15638,0.02321,,,,
19.791,0.46926,3.07416,9.38048,-0.04032,-0.09163,-0.07575,,,,
19.893,0.29688,3.25133,9.43794,0.08308,0.05986,-0.13073,,,,
19.995,0.16281,3.39977,9.22246,0.15272,0.14172,-0.18082,,,,
20.097,-0.53151,3.76368,9.60075,-0.15882,-0.14416,0.04154,,,,
20.198,0.38307,3.25611,8.78672,-0.10629,-0.08308,0.02443,,,,
20.300,0.38307,3.33273,9.17458,-0.08186,0.06109,-0.00367,,,,
20.402,0.15323,3.53384,9.27514,-0.06353,-0.12828,0.02199,,,,
20.504,0.39265,3.39019,9.12191,0.05253,0.00367,0.03176,,,,
20.606,-0.01915,3.50032,9.23683,-0.04765,0.06475,0.00000,,,,
20.707,0.04788,3.27048,8.87770,0.01100,-0.01955,0.14539,,,,
20.810,0.80924,3.15556,8.92080,-0.01588,0.11606,0.14172,,,,
20.912,0.67038,3.08852,9.57202,0.01100,0.15760,-0.05009,,,,
21.016,-0.18675,2.74376,10.24239,0.05131,0.01222,-0.12217,,,,
21.117,-1.63763,4.35745,7.64229,0.01588,0.05009,0.07575,,,,
21.219,0.37828,2.78206,9.71088,-0.23824,-0.20159,-0.26512,,,,
21.321,0.11492,3.36625,9.27993,-0.28711,-0.01955,0.00244,,,,
21.423,-0.22027,3.04542,9.50977,-0.03299,-0.09652,0.07819,,,,
21.526,0.39265,2.80122,9.09318,0.08308,0.10751,0.09774,,,,
21.630,0.14844,2.82516,9.53850,0.01344,0.01466,0.01833,,,,
21.731,0.01915,3.19387,9.04051,-0.11973,-0.03421,-0.00489,,,,
21.834,-0.22505,2.98318,9.56244,0.04276,0.05620,0.07819,,,,
21.936,-0.04788,2.82995,9.31823,0.03054,0.10996,0.16493,,,,
22.039,0.22505,2.78685,9.35654,-0.14294,-0.02199,0.06597,,,,
22.143,-0.14365,2.92571,8.96868,-0.31032,-0.01222,-0.12462,,,,
22.245,-0.65122,2.73897,9.05008,0.06109,0.03787,0.25901,,,,
22.348,-0.49799,2.75333,9.08360,-0.07330,0.31398,0.46792,,,,
22.450,0.14365,2.42772,10.13705,-0.08796,0.30665,0.49114,,,,
22.553,0.00958,2.15957,10.27112,-0.01955,0.03665,0.34575,,,,
22.657,-0.37350,2.54264,9.30866,0.20159,0.05131,0.34208,31.2557099,75.7052871,0.440,223.20
22.760,-0.22505,2.74376,9.16022,0.08430,0.08430,0.37996,31.2557099,75.7052871,0.440,223.20
22.862,-0.49799,2.81558,9.33260,0.15516,0.16249,0.45082,31.2557099,75.7052871,0.440,223.20
22.963,-0.22027,3.07416,9.42837,0.02077,0.16127,0.47159,31.2557099,75.7052871,0.440,223.20
23.064,-0.72305,3.15556,10.37168,0.03787,0.15882,0.55222,31.2557099,75.7052871,0.440,223.20
23.167,-0.42138,3.43329,9.30387,0.26756,0.17715,0.66829,31.2557099,75.7052871,0.440,223.20
23.268,-0.14844,3.02148,8.99741,0.41783,0.07575,0.68173,31.2557099,75.7052871,0.440,223.20
23.371,0.53630,3.00712,8.25042,0.14050,-0.09285,0.43249,31.2557099,75.7052871,0.440,223.20
23.474,0.46448,3.13640,8.91122,-0.05986,0.08063,0.29077,31.2557099,75.7052871,0.440,223.20
23.577,0.21548,3.66792,9.22246,-0.12950,0.10751,0.05864,31.2557099,75.7052871,0.440,223.20
23.680,0.32082,3.53863,9.81144,-0.08063,0.03176,-0.06842,31.2557108,75.7052909,0.420,148.90
23.783,-0.11492,3.82115,9.78750,-0.12217,-0.27978,-0.13928,31.2557108,75.7052909,0.420,148.90
23.887,0.51236,3.70144,9.22725,0.15149,-0.04887,-0.05742,31.2557108,75.7052909,0.420,148.90
23.991,0.48842,3.39977,9.69652,0.07208,-0.01955,0.03054,31.2557108,75.7052909,0.420,148.90
24.093,0.11971,3.96959,9.20331,0.02932,-0.24312,-0.06842,31.2557108,75.7052909,0.420,148.90
24.196,0.29688,3.75411,8.95910,0.06353,-0.04765,0.00489,31.2557108,75.7052909,0.420,148.90
24.300,1.27372,3.64398,9.00699,0.00611,-0.03176,-0.11729,31.2557108,75.7052909,0.420,148.90
24.402,1.98240,4.32393,8.54251,0.55344,-0.36530,-0.47647,31.2557108,75.7052909,0.420,148.90
24.504,2.44687,3.71101,9.00699,-0.32987,0.18204,0.27978,31.2557108,75.7052909,0.420,148.90
24.607,1.77171,3.46202,9.65342,-0.38729,0.07575,-0.76603,31.2557108,75.7052909,0.420,148.90
24.710,1.98719,4.24253,9.40921,-0.27367,-0.43005,-0.27367,31.2557082,75.7052950,0.350,94.40
24.813,1.47483,3.78763,10.34295,0.22724,-0.45571,-0.14050,31.2557082,75.7052950,0.350,94.40
24.916,0.83318,4.80756,10.63026,0.66218,-0.38362,-0.19303,31.2557082,75.7052950,0.350,94.40
25.020,1.45567,4.75488,8.84897,-0.27733,-0.29199,-0.06109,31.2557082,75.7052950,0.350,94.40
25.122,-1.90100,3.82115,6.39731,0.40317,-0.56566,0.38118,31.2557082,75.7052950,0.350,94.40
25.225,-0.25857,3.84509,6.77080,0.22480,0.50824,0.73548,31.2557082,75.7052950,0.350,94.40
25.327,2.03507,3.86424,6.59842,-0.42883,0.69028,0.65485,31.2557082,75.7052950,0.350,94.40
25.429,2.53307,4.53462,9.22246,-0.07819,0.21747,-0.14661,31.2557082,75.7052950,0.350,94.40
25.532,2.04465,5.33428,11.48259,0.15760,-0.62675,-0.56444,31.2557082,75.7052950,0.350,94.40
25.635,1.24977,4.48195,10.42914,0.37018,-0.68906,-0.33842,31.2557109,75.7052979,0.170,181.00
25.738,1.63285,3.21302,9.00699,-0.15882,-0.15638,-0.34086,31.2557109,75.7052979,0.170,181.00
25.840,0.39744,1.82438,7.64708,-0.48991,-0.47892,-0.09285,31.2557109,75.7052979,0.170,181.00
25.943,-1.51792,3.99832,8.27915,0.25534,0.15394,-0.40684,31.2557109,75.7052979,0.170,181.00
26.045,0.05746,4.89854,10.74518,-0.51924,0.20403,1.08856,31.2557109,75.7052979,0.170,181.00
26.148,2.20267,4.28083,10.59674,0.12828,0.85888,1.33413,31.2557109,75.7052979,0.170,181.00
26.250,-1.84354,3.03585,7.41724,1.01892,0.21991,1.00548,31.2557109,75.7052979,0.170,181.00
26.352,-0.03352,3.16513,5.64553,0.16493,1.55526,1.54427,31.2557109,75.7052979,0.170,181.00
26.455,0.99120,3.44765,8.24563,-0.27733,1.08367,1.52594,31.2557109,75.7052979,0.170,181.00
26.558,1.50356,4.12282,10.33337,-0.22969,0.96150,1.52472,31.2557109,75.7052979,0.170,181.00
26.661,2.00155,5.42526,10.25676,0.25901,-0.10996,0.96883,,,,
26.764,2.44687,3.61524,11.11388,0.08796,0.03910,1.12521,,,,
26.866,2.16436,2.97360,9.21289,-0.07208,-0.13073,-0.07575,,,,
26.969,0.64643,3.16992,6.84263,-0.23946,-0.99571,-0.82711,,,,
27.071,-0.08619,4.18028,7.57047,-0.19059,-0.33964,0.87965,,,,
27.174,2.23140,3.40455,10.08438,0.14661,0.35919,1.17775,,,,
27.279,2.48518,3.86903,11.32936,-0.44838,1.22417,1.16797,,,,
27.382,-0.25379,2.42772,8.69574,0.43371,-0.09407,-0.33109,,,,
27.486,-1.05345,4.41491,6.79474,0.15149,1.09589,1.02503,,,,
27.588,-0.11492,4.58729,8.29830,0.16860,0.82222,0.99205,,,,
27.690,1.71904,4.60644,8.40844,0.02321,0.14172,1.00548,31.2557094,75.7052957,0.340,141.20
27.791,2.00155,4.60644,11.12346,1.20585,1.32069,1.12155,31.2557094,75.7052957,0.340,141.20
27.895,1.26893,5.37738,12.16254,-0.13806,-0.26145,0.26878,31.2557094,75.7052957,0.340,141.20
27.999,2.22661,3.75411,7.18261,-0.11606,-0.57666,-0.12095,31.2557094,75.7052957,0.340,141.20
28.104,1.30723,2.34632,6.36379,-0.33720,-0.44593,0.13561,31.2557094,75.7052957,0.340,141.20
28.206,-0.44053,4.66391,8.63349,0.48747,0.04887,0.15149,31.2557094,75.7052957,0.340,141.20
28.307,0.46448,4.68306,9.54808,-0.71593,0.16616,1.00548,31.2557094,75.7052957,0.340,141.20
28.410,-0.31603,4.07493,12.62702,-0.58399,1.33902,1.08123,31.2557094,75.7052957,0.340,141.20
28.512,-1.36948,4.17070,8.55209,0.25901,0.51679,-0.09407,31.2557094,75.7052957,0.340,141.20
28.614,-0.53630,3.65834,5.97114,0.00611,0.55589,1.23639,31.2557094,75.7052957,0.340,141.20
28.717,2.26491,3.13640,7.03895,-0.04154,0.69150,1.34024,31.2557117,75.7052932,0.210,308.40
28.819,3.14119,3.40934,13.56555,0.20036,0.60476,-0.14294,31.2557117,75.7052932,0.210,308.40
28.922,0.23942,3.97916,13.29740,-0.10629,-0.19914,0.23579,31.2557117,75.7052932,0.210,308.40
29.025,2.82037,2.70545,7.31668,-0.43860,-0.81245,-0.93951,31.2557117,75.7052932,0.210,308.40
29.128,0.24900,2.28886,7.12036,0.61575,-0.16371,-0.21258,31.2557117,75.7052932,0.210,308.40
29.231,-0.50278,3.66792,8.82503,0.16005,-0.21136,-0.61820,31.2557117,75.7052932,0.210,308.40
29.333,-0.14844,4.87459,10.36211,0.12706,0.27000,0.66218,31.2557117,75.7052932,0.210,308.40
29.436,-0.63207,3.73017,11.67892,-0.63530,0.96883,1.22173,31.2557117,75.7052932,0.210,308.40
29.537,0.51715,2.98318,6.64630,0.01466,-0.14294,0.27000,31.2557117,75.7052932,0.210,308.40
29.641,-0.27294,3.35667,6.29675,0.34453,0.66584,1.21684,31.2557151,75.7052832,0.130,0.00
29.743,0.69911,3.83551,6.92403,0.11729,0.54000,1.12399,31.2557151,75.7052832,0.130,0.00
29.845,2.52349,3.37582,11.53526,-0.33109,0.57788,0.88209,31.2557151,75.7052832,0.130,0.00
29.947,3.30879,4.70221,13.47457,-0.39706,0.27978,-0.44593,31.2557151,75.7052832,0.130,0.00
30.050,2.42293,3.30400,7.27358,0.31521,-0.91996,-0.63286,31.2557151,75.7052832,0.130,0.00
30.151,-0.44053,2.60968,7.56089,0.81123,0.00000,0.05376,31.2557151,75.7052832,0.130,0.00
30.254,0.08619,3.04542,8.06367,-0.23702,-0.77946,-0.50824,31.2557151,75.7052832,0.130,0.00
30.358,0.35434,3.67271,9.47146,-0.00611,-0.07330,0.29810,31.2557151,75.7052832,0.130,0.00
30.460,0.44053,5.27203,9.03093,-0.36408,0.36896,0.48869,31.2557151,75.7052832,0.130,0.00
30.562,0.21069,2.22661,9.45710,-0.21625,-0.18326,0.17471,31.2557151,75.7052832,0.130,0.00
30.665,-1.34075,3.61524,6.40688,0.31276,0.65729,0.43616,31.2557112,75.7052743,0.500,221.50
30.767,-0.33998,3.50511,7.41245,-0.35675,0.48258,0.97738,31.2557112,75.7052743,0.500,221.50
