time_since_start,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,speed_gt,heading_gt
8.863,5.12359,6.10043,9.62948,0.37385,0.27000,0.48503,31.2559225,75.7041265,0.990,86.10
8.968,4.97515,2.06859,9.90242,2.82708,0.89309,0.40806,31.2559225,75.7041265,0.990,86.10
9.071,3.41892,2.54264,4.51068,2.54853,1.13499,0.52168,31.2559225,75.7041265,0.990,86.10
9.174,4.63517,3.80678,4.43406,1.28282,1.24494,1.46363,31.2559225,75.7041265,0.990,86.10
9.278,6.91924,5.45399,4.64475,0.18570,1.10811,0.87232,31.2559225,75.7041265,0.990,86.10
9.381,8.80587,6.57448,6.09085,-1.10444,1.33779,-0.05376,31.2559225,75.7041265,0.990,86.10
9.483,6.17225,1.72383,11.25754,-2.05739,1.01281,-0.48747,31.2559200,75.7041377,0.950,87.50
9.584,3.63919,2.56658,6.26323,0.54856,-0.89919,-0.61087,31.2559200,75.7041377,0.950,87.50
9.686,3.89776,3.37582,6.26323,-0.81856,0.28833,-0.84177,31.2559200,75.7041377,0.950,87.50
9.790,1.96803,4.03184,8.39407,-0.85521,1.04091,-0.54978,31.2559200,75.7041377,0.950,87.50
9.894,4.77883,4.84586,11.12346,0.63041,-0.00855,0.13439,31.2559200,75.7041377,0.950,87.50
9.997,1.26414,3.26569,11.97101,-0.21136,0.44838,0.45571,31.2559200,75.7041377,0.950,87.50
10.101,-1.06781,3.50032,7.23528,1.19485,0.48381,1.00793,31.2559200,75.7041377,0.950,87.50
10.203,3.03106,3.16992,5.92804,0.40073,-0.51313,0.71471,31.2559200,75.7041377,0.950,87.50
10.306,4.09408,4.18985,4.93684,-0.65851,-0.66218,0.16005,31.2559200,75.7041377,0.950,87.50
10.410,3.50990,3.78763,9.33739,-0.97128,-0.68539,-0.09407,31.2559200,75.7041377,0.950,87.50
10.513,6.04775,3.49553,9.96467,-0.35430,-0.47037,-0.25779,31.2559192,75.7041471,0.910,93.30
10.617,7.17303,0.22027,13.26388,-1.43431,-0.27245,-1.00182,31.2559192,75.7041471,0.910,93.30
10.720,4.66869,1.47962,5.05655,0.85277,-0.56444,-1.41721,31.2559192,75.7041471,0.910,93.30
10.824,4.49631,1.69988,5.11401,-0.78313,-0.21258,-1.02748,31.2559192,75.7041471,0.910,93.30
10.927,2.44687,2.75333,6.74686,-0.89675,-0.17593,-0.77458,31.2559192,75.7041471,0.910,93.30
11.030,4.43885,3.90255,12.12903,-0.34453,-0.33598,0.05498,31.2559192,75.7041471,0.910,93.30
11.133,2.58574,4.93684,11.07558,0.05009,0.89797,0.38973,31.2559192,75.7041471,0.910,93.30
11.237,1.57060,1.46525,10.19451,1.34757,1.07146,0.55711,31.2559192,75.7041471,0.910,93.30
11.342,3.06937,2.59531,6.78038,1.66400,0.49480,0.23824,31.2559192,75.7041471,0.910,93.30
11.445,3.85466,2.94008,6.74207,-0.12217,0.26267,0.01100,31.2559173,75.7041579,1.020,94.80
11.545,1.15879,4.03662,5.83706,0.38607,-0.13683,-0.04398,31.2559173,75.7041579,1.020,94.80
11.647,5.08050,4.74531,9.26077,-0.82222,-1.06779,-0.06720,31.2559173,75.7041579,1.020,94.80
11.751,6.55054,3.32315,10.37647,-1.45142,-0.92241,-0.51191,31.2559173,75.7041579,1.020,94.80
11.856,4.53941,2.67672,6.80911,0.58765,-0.22969,-0.52779,31.2559173,75.7041579,1.020,94.80
11.960,3.16992,2.67672,5.26246,-0.55344,-0.20281,-0.81978,31.2559173,75.7041579,1.020,94.80
12.064,1.69988,3.94564,6.68461,-0.59987,-0.38485,-0.59376,31.2559173,75.7041579,1.020,94.80
12.166,3.93128,4.44843,10.36689,-0.36652,-0.71105,0.20525,31.2559173,75.7041579,1.020,94.80
12.270,3.50511,5.52582,9.97424,0.19792,0.34697,0.45815,31.2559173,75.7041579,1.020,94.80
12.375,3.76847,1.15401,11.52090,1.01037,0.89431,0.42883,31.2559173,75.7041579,1.020,94.80
12.477,4.54419,2.06859,8.53772,1.41110,0.02321,-0.23824,31.2559171,75.7041697,0.970,96.80
12.580,3.06937,2.24576,5.77003,0.92729,0.96639,0.21136,31.2559171,75.7041697,0.970,96.80
12.683,3.07894,4.52983,5.44441,0.49358,-0.22358,0.20647,31.2559171,75.7041697,0.970,96.80
12.787,5.89931,4.93206,8.53772,-0.68906,-0.54367,-0.00367,31.2559171,75.7041697,0.970,96.80
12.891,6.20098,3.90255,9.22725,-1.05191,-0.33720,-0.02077,31.2559171,75.7041697,0.970,96.80
12.995,4.91769,4.29041,5.13317,0.28955,-0.70127,-0.45326,31.2559171,75.7041697,0.970,96.80
13.098,3.46202,3.49553,5.97114,-0.56322,0.07819,-0.52657,31.2559171,75.7041697,0.970,96.80
13.203,3.27527,4.50110,7.16345,-0.26756,-0.49969,-0.46059,31.2559171,75.7041697,0.970,96.80
13.307,5.46357,5.03261,10.84573,-0.39828,0.05986,0.21380,31.2559171,75.7041697,0.970,96.80
13.410,2.36068,5.02304,8.27915,-0.37018,0.54856,0.93462,31.2559171,75.7041697,0.970,96.80
13.513,3.79720,2.68151,9.28950,0.80146,0.13683,0.60598,31.2559149,75.7041812,0.960,95.40
13.617,3.29442,2.23140,6.55054,0.49358,0.01955,0.17349,31.2559149,75.7041812,0.960,95.40
13.721,2.85868,3.49075,6.50744,-0.12706,0.65607,0.37507,31.2559149,75.7041812,0.960,95.40
13.825,4.19943,3.91213,9.23204,-0.40561,-0.18692,0.49969,31.2559149,75.7041812,0.960,95.40
13.929,6.52659,3.35188,10.32380,-0.10996,-0.53512,0.25045,31.2559149,75.7041812,0.960,95.40
14.031,7.55131,1.17316,9.32302,0.44104,0.03054,-0.48381,31.2559149,75.7041812,0.960,95.40
14.133,4.33351,1.82917,4.42927,-0.29688,-0.66462,-0.79901,31.2559149,75.7041812,0.960,95.40
14.235,3.51948,3.29442,6.18662,-0.34575,-0.38240,-0.35430,31.2559149,75.7041812,0.960,95.40
14.340,5.18105,4.81235,8.46590,-0.23579,-0.51557,0.19548,31.2559149,75.7041812,0.960,95.40
14.444,5.37259,4.64954,9.51456,0.18204,0.67317,0.08674,31.2559149,75.7041812,0.960,95.40
14.547,5.90889,3.32315,10.35732,-0.17959,0.26145,0.28711,31.2559133,75.7041922,0.950,95.00
14.649,3.90734,2.26013,7.31668,0.41417,0.07575,-0.01588,31.2559133,75.7041922,0.950,95.00
14.753,2.80122,2.10211,5.47315,0.64874,0.57177,0.06842,31.2559133,75.7041922,0.950,95.00
14.858,4.15633,4.07972,6.44040,0.01222,-0.27367,-0.06353,31.2559133,75.7041922,0.950,95.00
14.962,6.29675,4.21858,9.15064,-0.35919,-0.46670,-0.06109,31.2559133,75.7041922,0.950,95.00
15.065,7.10120,3.94564,8.12592,-0.75992,-0.87476,-0.00855,31.2559133,75.7041922,0.950,95.00
15.169,6.11479,2.21224,6.36858,0.63286,0.18815,-0.41783,31.2559133,75.7041922,0.950,95.00
15.274,5.11401,2.79164,4.80756,-0.41417,-0.60476,-0.69761,31.2559133,75.7041922,0.950,95.00
15.378,2.62405,3.70622,5.29119,-0.51435,-0.51068,-0.48136,31.2559133,75.7041922,0.950,95.00
15.483,5.86579,5.15711,8.91601,-0.71716,0.06109,0.47281,31.2559153,75.7042050,1.010,90.90
15.586,5.08528,4.96079,8.88728,0.23579,0.53878,0.33598,31.2559153,75.7042050,1.010,90.90
15.690,5.72693,2.34632,9.84496,0.91752,-0.20403,0.15516,31.2559153,75.7042050,1.010,90.90
15.795,5.54018,1.90578,7.49385,0.77336,0.19303,-0.21014,31.2559153,75.7042050,1.010,90.90
15.898,3.68228,3.05979,5.07092,0.51679,0.35552,0.46426,31.2559153,75.7042050,1.010,90.90
16.002,4.56335,4.69264,5.85143,0.44349,-0.63652,0.31643,31.2559153,75.7042050,1.010,90.90
16.106,7.83383,5.20499,7.82425,-0.42516,-0.20403,0.12339,31.2559153,75.7042050,1.010,90.90
16.211,8.50420,4.31435,6.17225,-0.57177,-0.56200,0.01955,31.2559153,75.7042050,1.010,90.90
16.316,7.85298,2.16436,5.08528,0.03421,-0.01710,-0.58032,31.2559153,75.7042050,1.010,90.90
16.420,5.91368,3.26090,4.00789,-0.55589,-0.36896,-0.70860,31.2559153,75.7042050,1.010,90.90
16.526,4.72615,4.19943,5.10444,-0.57055,-0.26512,-0.50824,31.2559156,75.7042158,1.000,91.20
16.627,5.36301,5.35344,6.83305,-0.19059,-0.31887,0.02443,31.2559156,75.7042158,1.000,91.20
16.729,4.50589,6.15789,7.56568,-0.01100,0.52290,0.10140,31.2559156,75.7042158,1.000,91.20
16.833,5.57370,2.71981,11.88482,-0.12339,0.97983,0.10507,31.2559156,75.7042158,1.000,91.20
16.936,3.13162,2.17394,8.19775,0.89919,0.44471,0.07086,31.2559156,75.7042158,1.000,91.20
17.041,2.43251,3.16035,7.73327,0.01344,1.08734,0.59620,31.2559156,75.7042158,1.000,91.20
17.146,3.97916,4.14676,7.56568,0.56688,0.37263,0.47647,31.2559156,75.7042158,1.000,91.20
17.249,6.07170,4.52504,8.74362,-0.54245,0.63652,0.48747,31.2559156,75.7042158,1.000,91.20
17.353,8.11156,2.82037,9.68215,-0.40806,-1.64689,0.39828,31.2559156,75.7042158,1.000,91.20
17.456,4.41012,3.10289,2.23140,1.15331,-0.60964,-0.50580,31.2559160,75.7042269,0.950,93.30
17.559,5.82749,3.63919,5.13796,-1.43920,-0.55467,-0.59620,31.2559160,75.7042269,0.950,93.30
17.662,4.10845,3.00712,8.00621,-1.71653,0.81856,-0.49602,31.2559160,75.7042269,0.950,93.30
17.765,3.61524,4.06535,8.28394,0.09407,-0.45815,-0.01588,31.2559160,75.7042269,0.950,93.30
17.869,5.01346,4.61602,9.72525,-0.44960,0.18570,0.24679,31.2559160,75.7042269,0.950,93.30
17.972,4.21858,0.79009,12.65096,0.42150,0.35430,0.17837,31.2559160,75.7042269,0.950,93.30
18.079,4.38618,2.26013,7.69496,1.20707,-0.46304,0.50702,31.2559160,75.7042269,0.950,93.30
18.183,4.29999,2.50912,7.52737,0.51924,0.47892,0.45693,31.2559160,75.7042269,0.950,93.30
18.286,4.10845,3.70622,6.48829,0.72449,-0.11851,0.14050,31.2559160,75.7042269,0.950,93.30
18.389,7.34541,5.05177,8.00142,0.23091,-0.12706,0.31154,31.2559160,75.7042269,0.950,93.30
18.491,8.42759,4.14197,8.32703,-1.54671,0.70494,0.14416,31.2559166,75.7042367,0.940,94.80
18.593,5.39653,1.14443,7.15387,-0.11851,1.54549,0.05009,31.2559166,75.7042367,0.940,94.80
18.696,4.68785,1.92973,4.62560,0.52779,-1.35856,-0.86987,31.2559166,75.7042367,0.940,94.80
18.801,3.70622,3.60088,5.93283,-0.69150,-0.94928,-0.13683,31.2559166,75.7042367,0.940,94.80
18.905,5.42526,4.86023,9.01178,-0.41417,-0.15149,0.23579,31.2559166,75.7042367,0.940,94.80
19.009,4.44364,4.98952,9.73961,0.08430,-0.19792,-0.06964,31.2559166,75.7042367,0.940,94.80
19.113,4.97994,2.83473,11.53048,0.57788,0.41783,0.01344,31.2559166,75.7042367,0.940,94.80
19.218,4.53941,2.88741,7.26880,1.54671,-0.01955,-0.11606,31.2559166,75.7042367,0.940,94.80
19.321,4.66391,2.51870,6.52659,0.77702,0.81001,0.34575,31.2559166,75.7042367,0.940,94.80
19.423,5.22894,4.32872,4.54419,0.44838,-0.26389,0.25656,31.2559166,75.7042367,0.940,94.80
19.524,6.86178,5.43484,8.10198,-0.84299,0.35308,0.14539,31.2559160,75.7042482,1.030,97.70
19.626,8.48984,3.01669,11.08037,-0.89919,0.13806,-0.14783,31.2559160,75.7042482,1.030,97.70
19.732,4.82671,3.87861,3.53863,1.04947,-0.27611,-0.05742,31.2559160,75.7042482,1.030,97.70
19.835,5.80354,3.72538,3.74932,-0.58765,0.08308,-0.48136,31.2559160,75.7042482,1.030,97.70
19.938,4.82192,4.25689,5.43484,-0.81245,-0.48381,-0.36652,31.2559160,75.7042482,1.030,97.70
20.041,6.15789,5.20499,8.96389,-0.48747,-0.05376,-0.00244,31.2559160,75.7042482,1.030,97.70
20.141,3.93128,5.76524,9.41400,-0.28711,-0.36163,0.20159,31.2559160,75.7042482,1.030,97.70
20.246,4.30956,2.54264,11.04685,0.58032,0.59865,0.11484,31.2559160,75.7042482,1.030,97.70
20.350,3.91691,2.31759,7.64229,0.83444,0.49724,-0.27245,31.2559160,75.7042482,1.030,97.70
20.452,3.89297,2.57137,6.09085,0.32742,0.80146,0.27122,31.2559158,75.7042601,0.910,96.30
20.555,3.48596,3.45244,5.23851,-0.51557,0.50946,0.53512,31.2559158,75.7042601,0.910,96.30
20.657,6.29196,3.72059,9.71088,-0.90652,-0.67317,0.29077,31.2559158,75.7042601,0.910,96.30
20.761,9.04051,0.82839,13.94383,-1.44409,0.06597,-0.58154,31.2559158,75.7042601,0.910,96.30
20.865,5.01346,2.84910,4.74531,1.08245,-0.10629,-0.46181,31.2559158,75.7042601,0.910,96.30
20.969,4.72615,2.75812,6.62715,-0.72449,-0.09774,-0.78802,31.2559158,75.7042601,0.910,96.30
21.072,2.01113,3.72538,7.68060,-0.45571,0.20525,-0.43860,31.2559158,75.7042601,0.910,96.30
21.177,3.90255,4.27604,11.96143,-0.84299,1.78373,0.85155,31.2559158,75.7042601,0.910,96.30
21.280,0.75657,3.00712,10.24718,0.57421,0.79779,1.01648,31.2559158,75.7042601,0.910,96.30
21.385,-1.38864,0.87149,6.43083,0.37751,1.80572,1.07879,31.2559158,75.7042601,0.910,96.30
21.488,0.62249,0.51236,10.83616,0.64630,0.90897,-0.79412,31.2559166,75.7042708,0.930,92.20
21.591,0.79009,4.50110,11.52090,1.95233,-2.94071,0.15760,31.2559166,75.7042708,0.930,92.20
21.694,1.48919,5.58807,9.14106,0.59010,1.40255,0.86254,31.2559166,75.7042708,0.930,92.20
21.798,3.43329,4.73573,7.05811,0.38118,-1.10322,0.20892,31.2559166,75.7042708,0.930,92.20
21.903,5.56412,4.44843,7.32147,-2.76355,0.82833,-0.19059,31.2559166,75.7042708,0.930,92.20
22.006,2.89220,2.77249,11.55442,0.06231,0.56688,-0.20769,31.2559166,75.7042708,0.930,92.20
22.109,2.09253,2.30801,7.39808,-0.24801,0.97861,0.11973,31.2559166,75.7042708,0.930,92.20
22.211,1.03430,1.92494,10.03649,0.43738,-0.39828,0.09529,31.2559166,75.7042708,0.930,92.20
22.316,-0.19632,3.22738,10.82179,0.81001,0.97128,0.42883,31.2559166,75.7042708,0.930,92.20
22.418,1.74777,2.96402,12.90475,-0.39095,0.27733,1.73974,31.2559166,75.7042708,0.930,92.20
22.523,1.89621,2.22661,7.83862,0.63774,-0.48625,-0.29199,31.2559180,75.7042818,0.980,89.40
22.625,0.73263,4.80756,5.02304,0.72571,1.93889,0.41050,31.2559180,75.7042818,0.980,89.40
22.728,-0.30646,4.04141,7.55131,-1.13865,-0.68539,0.53756,31.2559180,75.7042818,0.980,89.40
22.832,1.12049,4.28083,10.38605,-1.53327,-1.23639,0.29077,31.2559180,75.7042818,0.980,89.40
22.935,1.60412,3.48117,14.37000,1.86070,0.84666,0.11973,31.2559180,75.7042818,0.980,89.40
23.038,2.53307,2.76770,11.74117,0.14050,-0.04154,-0.15638,31.2559180,75.7042818,0.980,89.40
23.140,2.78685,2.76291,6.24887,0.82833,0.52412,-0.51801,31.2559180,75.7042818,0.980,89.40
23.245,1.72861,3.05021,6.07170,0.20892,-0.48503,-0.59987,31.2559180,75.7042818,0.980,89.40
23.351,-0.00479,4.57771,9.95509,-0.61820,0.52901,-0.07697,31.2559180,75.7042818,0.980,89.40
23.454,0.02873,4.13718,11.95185,0.41050,-0.20036,0.11729,31.2559176,75.7042924,0.990,89.50
23.556,-1.52750,4.70700,8.76757,0.94073,0.57666,-0.03299,31.2559176,75.7042924,0.990,89.50
23.658,-1.92015,2.61926,8.68138,0.01833,-0.71349,-0.08186,31.2559176,75.7042924,0.990,89.50
23.762,-0.80445,3.49553,6.22492,0.29199,0.13928,0.18326,31.2559176,75.7042924,0.990,89.50
23.864,0.96247,7.64229,5.23851,0.05009,1.74585,-0.75869,31.2559176,75.7042924,0.990,89.50
23.970,-1.82438,6.30633,7.31668,-0.08796,-1.32436,0.46914,31.2559176,75.7042924,0.990,89.50
24.073,0.10056,8.53294,11.42513,0.21991,-0.35186,0.56566,31.2559176,75.7042924,0.990,89.50
24.177,2.27449,6.63673,11.27190,-0.76114,-0.22113,-0.25045,31.2559176,75.7042924,0.990,89.50
24.281,1.36469,3.72538,8.22648,0.82100,-0.35430,-0.84422,31.2559176,75.7042924,0.990,89.50
24.386,0.16281,2.72939,7.05811,-0.06109,-1.21929,-0.51191,31.2559176,75.7042924,0.990,89.50
24.489,0.31125,4.06057,6.78038,0.11240,-0.02688,-0.37629,31.2559170,75.7043025,0.980,91.60
24.591,-0.60813,5.89452,7.23049,-0.56322,-0.10873,-0.13928,31.2559170,75.7043025,0.980,91.60
24.693,-0.18675,4.39097,13.43147,-0.91630,0.02443,0.86132,31.2559170,75.7043025,0.980,91.60
24.797,-0.05267,1.83396,12.10030,0.29322,0.78679,0.76725,31.2559170,75.7043025,0.980,91.60
24.904,-0.00958,2.67672,5.97593,0.38118,0.79168,0.67806,31.2559170,75.7043025,0.980,91.60
25.006,0.17238,3.31358,6.98149,-0.49847,0.41050,0.69272,31.2559170,75.7043025,0.980,91.60
25.110,-0.61292,4.74531,8.24084,-0.70005,0.70005,0.76480,31.2559170,75.7043025,0.980,91.60
25.215,1.19231,5.10444,10.96066,0.32742,-0.58887,0.10507,31.2559170,75.7043025,0.980,91.60
25.318,2.51391,6.08127,9.97903,0.05986,-0.88575,0.09041,31.2559170,75.7043025,0.980,91.60
25.421,2.95444,1.48441,11.97580,0.97861,-0.78679,-0.99449,31.2559170,75.7043025,0.980,91.60
25.524,-0.10534,3.21302,6.84263,0.23946,0.59865,-0.79290,31.2559162,75.7043137,0.920,91.30
25.627,0.43574,3.85466,6.63673,0.10018,-0.21380,-0.57299,31.2559162,75.7043137,0.920,91.30
25.731,0.67516,4.29520,8.43717,-0.30788,-0.48869,0.04887,31.2559162,75.7043137,0.920,91.30
