time_since_start,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,speed_gt,heading_gt
1.766,2.97360,2.03986,7.28795,-1.07879,-0.73670,-0.58277,31.2520045,75.7021423,0.400,22.50
1.868,1.44131,1.74777,10.89841,0.12217,-0.19181,-0.54856,31.2520045,75.7021423,0.400,22.50
1.970,-0.63207,3.33752,7.21612,0.23213,0.23457,-0.63286,31.2520045,75.7021423,0.400,22.50
2.072,0.50278,2.24576,10.72602,-0.87354,-0.88209,0.06597,31.2520045,75.7021423,0.400,22.50
2.178,1.79565,3.08852,8.02058,0.28588,-0.24435,-0.99571,31.2520065,75.7021441,0.440,33.00
2.282,1.23541,3.06937,10.76912,0.33720,0.11606,-1.02625,31.2520065,75.7021441,0.440,33.00
2.386,-2.36068,3.44286,10.22324,0.66706,0.57666,-0.36285,31.2520065,75.7021441,0.440,33.00
2.492,1.29287,3.83072,9.84496,-0.23335,-0.33598,-0.32742,31.2520065,75.7021441,0.440,33.00
2.594,2.72939,3.13162,6.65588,-0.26145,-0.41294,-0.25412,31.2520065,75.7021441,0.440,33.00
2.698,1.77171,4.45800,9.23204,-0.27122,-0.00367,-0.59376,31.2520065,75.7021441,0.440,33.00
2.806,0.90022,4.29041,10.02213,0.19792,-0.20769,-0.48625,31.2520065,75.7021441,0.440,33.00
2.909,0.25379,3.29442,10.86489,-0.41539,0.37996,0.10996,31.2520065,75.7021441,0.440,33.00
3.012,0.12450,2.36547,8.26957,0.20769,-0.45815,-0.06720,31.2520065,75.7021441,0.440,33.00
3.118,-0.89064,2.91135,8.00621,-0.01344,0.14416,0.36652,31.2520065,75.7021441,0.440,33.00
3.222,0.99599,3.28963,8.96868,-0.13195,-0.05009,0.32132,31.2520072,75.7021494,0.430,47.80
3.324,0.20111,4.53462,8.06367,0.03910,0.35064,-0.10018,31.2520072,75.7021494,0.430,47.80
3.427,1.13006,4.63996,9.66300,0.12339,0.44349,-0.13073,31.2520072,75.7021494,0.430,47.80
3.531,1.10612,5.13796,8.71011,0.69639,-0.85765,-0.95906,31.2520072,75.7021494,0.430,47.80
3.634,0.11013,2.78685,12.86644,0.49847,0.88698,-0.53390,31.2520072,75.7021494,0.430,47.80
3.736,0.97205,4.07493,6.11479,-0.25534,-1.34635,-0.65973,31.2520072,75.7021494,0.430,47.80
3.838,-0.35913,3.10289,9.28471,-0.27000,0.01955,-0.44593,31.2520072,75.7021494,0.430,47.80
3.943,1.19231,4.91290,7.55131,-0.21625,-0.62797,-0.10385,31.2520072,75.7021494,0.430,47.80
4.048,0.83797,5.14753,8.71489,0.14416,0.22602,-0.18692,31.2520072,75.7021494,0.430,47.80
4.151,0.37350,5.30076,8.99741,0.32376,0.15394,-0.31154,31.2520072,75.7021494,0.430,47.80
4.254,-0.14844,4.61602,10.64941,-0.84177,0.50824,0.51435,31.2520076,75.7021571,0.450,65.40
4.357,-0.41180,2.99754,7.00543,0.10018,-0.36530,-0.12095,31.2520076,75.7021571,0.450,65.40
4.461,-0.95289,3.33752,8.37013,-0.70860,0.47770,0.63041,31.2520076,75.7021571,0.450,65.40
4.564,-0.40701,3.91213,7.51779,-0.31154,-0.42272,0.30177,31.2520076,75.7021571,0.450,65.40
4.668,-0.20111,4.18028,9.63427,0.12950,1.09101,0.08308,31.2520076,75.7021571,0.450,65.40
4.772,-0.69911,4.59208,11.33415,-0.14905,-0.47892,0.15394,31.2520076,75.7021571,0.450,65.40
4.876,0.20111,4.26647,10.27112,0.03299,-0.41539,-0.17715,31.2520076,75.7021571,0.450,65.40
4.980,0.52194,2.65756,8.96389,0.54000,-0.19548,-0.28955,31.2520076,75.7021571,0.450,65.40
5.081,0.00958,2.70545,8.12592,0.22358,0.57055,0.20892,31.2520076,75.7021571,0.450,65.40
5.187,0.41180,3.28006,7.72848,0.14539,-0.53145,0.13073,31.2520090,75.7021616,0.450,77.30
5.289,-0.01915,3.72059,8.55688,-0.06109,-0.03054,0.24679,31.2520090,75.7021616,0.450,77.30
5.392,0.14844,4.08930,10.40999,-0.00367,0.41050,0.58521,31.2520090,75.7021616,0.450,77.30
5.497,-1.05345,4.97036,8.51378,0.22358,0.79901,0.78924,31.2520090,75.7021616,0.450,77.30
5.605,-0.00958,2.35589,10.35732,-0.02321,0.48869,1.37689,31.2520090,75.7021616,0.450,77.30
5.708,0.00000,3.32315,7.47470,0.19914,0.42150,0.51801,31.2520090,75.7021616,0.450,77.30
5.812,-0.27294,4.05099,8.01579,-0.19181,-0.08674,0.66829,31.2520090,75.7021616,0.450,77.30
5.915,0.24421,4.81713,7.94875,0.10507,0.31398,0.41783,31.2520090,75.7021616,0.450,77.30
6.018,0.55545,5.66947,8.05409,0.18204,-0.24679,-0.00122,31.2520090,75.7021616,0.450,77.30
6.121,0.35913,5.70299,9.97903,0.19426,-0.08430,-0.17471,31.2520090,75.7021616,0.450,77.30
6.224,0.59376,5.76045,9.84975,-0.17959,-0.21747,-0.09652,31.2520105,75.7021704,0.720,81.60
6.326,0.81882,3.13640,7.35499,0.49969,-1.02137,-0.84910,31.2520105,75.7021704,0.720,81.60
6.430,0.27294,4.22337,7.94875,0.08674,0.73182,-0.44471,31.2520105,75.7021704,0.720,81.60
6.535,0.73263,4.68306,7.12993,-0.33109,-1.15698,-0.05864,31.2520105,75.7021704,0.720,81.60
6.638,1.42694,4.97515,7.69496,-0.08063,0.04398,-0.17226,31.2520105,75.7021704,0.720,81.60
6.742,1.52271,5.53061,8.90164,-0.06964,-0.01955,-0.34941,31.2520105,75.7021704,0.720,81.60
6.844,0.10056,5.76524,9.24641,0.36285,0.45815,-0.36041,31.2520105,75.7021704,0.720,81.60
6.948,0.13886,5.11401,9.44752,-0.50457,0.20892,0.42028,31.2520105,75.7021704,0.720,81.60
7.051,-0.58419,3.05500,8.66222,0.09163,-0.38973,0.15149,31.2520105,75.7021704,0.720,81.60
7.153,-0.99120,3.85945,6.95755,-0.17593,0.49969,0.18204,31.2520105,75.7021704,0.720,81.60
7.256,-0.26336,4.07972,7.67581,-0.37507,-0.04154,0.34819,31.2520130,75.7021822,0.780,79.60
7.360,-0.16759,4.79319,7.76679,-0.37996,0.38485,0.29810,31.2520130,75.7021822,0.780,79.60
7.467,-0.13408,5.20021,9.83538,-0.15272,0.12706,0.20525,31.2520130,75.7021822,0.780,79.60
7.571,-0.45011,5.01346,10.80264,0.16616,-0.07941,0.33231,31.2520130,75.7021822,0.780,79.60
7.674,1.09654,4.05578,11.87524,0.08063,0.15516,0.11240,31.2520130,75.7021822,0.780,79.60
7.778,0.70390,3.73017,8.17859,0.19792,-0.34086,-0.19670,31.2520130,75.7021822,0.780,79.60
7.879,0.84755,2.60489,7.99185,0.37874,-0.42516,-0.18570,31.2520130,75.7021822,0.780,79.60
7.983,0.61770,4.42927,6.82826,0.24557,-0.05498,-0.06109,31.2520130,75.7021822,0.780,79.60
8.086,1.25456,4.67827,10.35253,0.29932,0.40317,-0.10385,31.2520130,75.7021822,0.780,79.60
8.189,-0.20111,6.07648,8.00621,0.10507,0.26878,0.00855,31.2520154,75.7021921,0.790,72.90
8.291,0.13886,4.08930,10.41957,-0.79901,0.04643,0.80146,31.2520154,75.7021921,0.790,72.90
8.394,0.06704,3.75890,7.66145,0.06964,-0.44227,-0.16005,31.2520154,75.7021921,0.790,72.90
8.497,0.12929,4.31435,8.16902,-0.39828,-0.28466,0.19181,31.2520154,75.7021921,0.790,72.90
8.600,0.44053,4.76446,8.09240,-0.13073,0.27245,-0.08674,31.2520154,75.7021921,0.790,72.90
8.705,0.18196,5.05655,8.45632,0.00977,0.10996,-0.23091,31.2520154,75.7021921,0.790,72.90
8.807,-0.00479,5.37259,8.18338,0.12950,-0.08674,-0.11118,31.2520154,75.7021921,0.790,72.90
8.913,0.99120,5.89452,9.44273,0.00122,-0.46059,0.01588,31.2520154,75.7021921,0.790,72.90
9.017,0.51236,3.92170,9.53371,0.33842,0.44838,-0.35675,31.2520154,75.7021921,0.790,72.90
9.118,2.23618,4.10366,7.73806,-0.21380,-1.36223,-0.84422,31.2520154,75.7021921,0.790,72.90
9.224,-0.04310,3.45244,7.73327,0.05620,0.00000,-0.55344,31.2520188,75.7022004,0.770,68.30
9.326,1.43173,4.10845,7.51779,-0.41783,-0.75503,-0.05131,31.2520188,75.7022004,0.770,68.30
9.428,0.66559,4.83629,9.41879,-0.09163,-0.01222,0.08552,31.2520188,75.7022004,0.770,68.30
9.532,0.31603,5.23373,12.37802,-0.05498,0.92118,0.66096,31.2520188,75.7022004,0.770,68.30
9.634,-0.41180,4.86023,10.38605,-0.28344,0.95417,1.00671,31.2520188,75.7022004,0.770,68.30
9.738,-0.19154,2.19309,8.48984,0.73426,0.43371,0.73059,31.2520188,75.7022004,0.770,68.30
9.840,0.19632,2.44687,6.35900,-0.43249,0.13073,0.99571,31.2520188,75.7022004,0.770,68.30
9.943,0.79966,4.06535,6.59842,0.22602,0.59376,0.58765,31.2520188,75.7022004,0.770,68.30
10.047,-0.04788,5.53061,8.93516,-0.05376,0.20403,0.30299,31.2520188,75.7022004,0.770,68.30
10.152,0.07183,5.91847,10.21366,0.28344,-0.20403,-0.01588,31.2520188,75.7022004,0.770,68.30
10.255,1.24020,4.13718,10.83137,-0.47892,-0.05376,-0.00855,31.2520223,75.7022089,0.850,73.00
10.359,0.84755,3.87861,7.61835,0.18448,0.17837,-0.36408,31.2520223,75.7022089,0.850,73.00
10.464,0.31125,3.06458,7.45554,-0.23702,-0.30543,-0.26389,31.2520223,75.7022089,0.850,73.00
10.568,-1.57538,4.11803,8.23127,0.26389,0.36774,-0.16127,31.2520223,75.7022089,0.850,73.00
10.672,-1.69031,4.52983,10.04128,-0.07819,0.44104,0.67317,31.2520223,75.7022089,0.850,73.00
10.778,-1.16837,5.20021,10.04128,-0.18937,0.27122,0.48258,31.2520223,75.7022089,0.850,73.00
10.881,-1.79086,3.49553,8.69574,-0.19059,-0.22235,0.04032,31.2520223,75.7022089,0.850,73.00
10.985,-1.90100,3.22260,7.97748,-0.28833,0.45815,0.90042,31.2520223,75.7022089,0.850,73.00
11.089,-0.62728,4.58250,7.09163,0.28222,0.16249,0.76847,31.2520223,75.7022089,0.850,73.00
11.194,0.52194,5.32470,7.57525,0.17349,0.46548,0.40073,31.2520247,75.7022218,0.970,76.30
11.298,-0.13886,5.74130,11.12346,0.28222,-0.49114,-0.15027,31.2520247,75.7022218,0.970,76.30
11.402,0.61292,2.94008,12.91911,-0.15638,-0.17226,0.14783,31.2520247,75.7022218,0.970,76.30
11.506,-0.91459,3.15556,7.91044,0.28222,-0.14905,-0.61697,31.2520247,75.7022218,0.970,76.30
11.611,-0.86191,3.59130,5.61680,0.28833,-0.26512,-0.35430,31.2520247,75.7022218,0.970,76.30
11.715,-0.65601,3.76847,7.73806,-0.10140,0.36285,0.43616,31.2520247,75.7022218,0.970,76.30
11.820,-0.20590,4.18506,11.10910,-0.30788,0.29566,0.87354,31.2520247,75.7022218,0.970,76.30
11.923,1.04866,3.85466,11.66455,-0.67806,0.24679,0.61209,31.2520247,75.7022218,0.970,76.30
12.027,-1.69988,3.75890,8.13550,0.22358,0.25168,-0.48869,31.2520247,75.7022218,0.970,76.30
12.132,-0.49321,2.92571,6.26323,-0.03543,-0.09407,0.44349,31.2520247,75.7022218,0.970,76.30
12.236,1.80523,4.29999,6.40210,-0.24679,0.50824,0.56200,31.2520273,75.7022319,0.940,72.90
12.339,1.63763,5.15232,10.99896,-0.08430,-0.11362,-0.70127,31.2520273,75.7022319,0.940,72.90
12.443,1.18274,5.64553,9.19373,0.55100,-0.80146,-0.11973,31.2520273,75.7022319,0.940,72.90
12.546,1.59454,3.72059,9.15543,0.44349,-0.61331,-0.48014,31.2520273,75.7022319,0.940,72.90
12.650,0.28730,2.27928,10.43872,-0.93096,0.66829,-0.30788,31.2520273,75.7022319,0.940,72.90
12.754,-1.09654,3.23217,7.18739,0.47037,-0.26023,-1.61513,31.2520273,75.7022319,0.940,72.90
12.860,-1.28329,4.06057,7.37414,0.20159,-0.29810,0.02566,31.2520273,75.7022319,0.940,72.90
12.963,0.87149,4.36224,8.74841,-0.17471,0.03054,0.73182,31.2520273,75.7022319,0.940,72.90
13.067,-0.73263,2.40378,14.53280,-0.92118,-0.13317,-0.22969,31.2520273,75.7022319,0.940,72.90
13.169,-3.59130,3.41892,7.58483,0.70127,0.73182,0.01344,31.2520295,75.7022430,1.000,72.20
13.271,-1.65200,3.24175,7.56089,-0.22480,-0.33231,0.76114,31.2520295,75.7022430,1.000,72.20
13.373,-0.06704,5.13317,7.12993,0.60720,0.89797,0.70127,31.2520295,75.7022430,1.000,72.20
13.476,0.54109,5.32949,9.76834,0.22113,0.23702,0.27367,31.2520295,75.7022430,1.000,72.20
13.580,1.62327,6.67025,9.76355,0.24312,0.05376,0.16371,31.2520295,75.7022430,1.000,72.20
13.685,2.00634,2.92571,9.57681,0.16860,-0.87476,-0.41661,31.2520295,75.7022430,1.000,72.20
13.790,-0.78530,3.03585,7.20655,0.43371,0.30910,-0.55589,31.2520295,75.7022430,1.000,72.20
13.893,0.61292,3.30400,6.88094,-0.46304,-0.61209,-0.26756,31.2520295,75.7022430,1.000,72.20
13.997,0.43096,3.65834,8.31746,-0.55589,-0.39095,-0.15149,31.2520295,75.7022430,1.000,72.20
14.102,-0.22027,4.24253,11.84651,-0.41294,-0.12584,0.08919,31.2520295,75.7022430,1.000,72.20
14.207,-1.53229,2.20267,12.49773,-0.04520,-0.74770,-0.25779,31.2520328,75.7022535,1.040,66.20
14.310,-1.76213,3.57694,5.78439,0.40806,0.78069,0.29566,31.2520328,75.7022535,1.040,66.20
14.414,0.70868,3.69665,7.38851,0.24312,0.45448,0.62064,31.2520328,75.7022535,1.040,66.20
14.518,1.29287,5.01825,7.16824,0.43371,0.77580,0.15516,31.2520328,75.7022535,1.040,66.20
14.622,0.69911,5.25767,13.43147,-0.04520,-0.59620,-0.45815,31.2520328,75.7022535,1.040,66.20
14.725,0.53630,3.18429,14.35085,0.07941,-0.27489,-0.13073,31.2520328,75.7022535,1.040,66.20
14.828,-0.06704,3.02627,7.12514,0.41661,0.10751,-0.60964,31.2520328,75.7022535,1.040,66.20
14.936,1.00078,3.39498,5.41568,-0.37996,-0.72571,-0.51557,31.2520328,75.7022535,1.040,66.20
15.041,0.70868,4.18985,7.39808,0.21014,0.30788,-0.29566,31.2520328,75.7022535,1.040,66.20
15.144,-0.41180,4.81713,12.51210,-0.38607,0.36041,0.54978,31.2520328,75.7022535,1.040,66.20
15.249,-0.22505,3.48596,12.17691,-1.06413,0.31887,0.15516,31.2520365,75.7022648,1.090,61.90
15.354,-1.27372,2.67193,9.10275,-0.20892,-0.40195,-0.02932,31.2520365,75.7022648,1.090,61.90
15.458,-0.64643,2.57616,7.42681,0.01833,0.00977,0.78679,31.2520365,75.7022648,1.090,61.90
15.562,0.33519,2.62405,5.76045,0.58032,0.18692,0.63163,31.2520365,75.7022648,1.090,61.90
15.666,-0.01915,4.38139,5.91847,0.41050,0.98716,0.24557,31.2520365,75.7022648,1.090,61.90
15.771,1.81480,6.73250,11.87045,0.18448,-0.90164,-0.24801,31.2520365,75.7022648,1.090,61.90
15.874,1.81480,3.56736,15.33726,0.42516,0.78191,0.40561,31.2520365,75.7022648,1.090,61.90
15.979,0.00000,2.82995,9.63906,0.74403,0.00855,-0.20769,31.2520365,75.7022648,1.090,61.90
16.083,0.38307,2.37026,4.41491,-0.33353,-0.58277,0.12828,31.2520365,75.7022648,1.090,61.90
16.187,-0.69432,3.13640,5.95199,0.67806,0.83811,-0.05498,31.2520427,75.7022748,1.140,57.60
16.289,0.06704,3.59609,10.12747,-0.31643,0.18570,0.05986,31.2520427,75.7022748,1.140,57.60
16.393,0.55067,3.96001,12.64617,-1.39033,-0.13195,1.04458,31.2520427,75.7022748,1.140,57.60
16.496,-0.85712,1.12049,14.22635,-0.77091,-0.92852,-0.66340,31.2520427,75.7022748,1.140,57.60
16.602,-1.28329,1.97761,9.29908,0.58154,0.27489,0.52534,31.2520427,75.7022748,1.140,57.60
16.704,-0.21548,2.28886,6.43083,1.47952,0.50335,0.56688,31.2520427,75.7022748,1.140,57.60
16.808,0.87628,3.07416,5.08050,0.33475,0.23335,0.73915,31.2520427,75.7022748,1.140,57.60
16.911,1.22583,5.77960,9.68215,-0.37629,0.13439,0.11484,31.2520427,75.7022748,1.140,57.60
17.017,5.24330,6.11000,12.52646,0.07697,0.04520,0.04276,31.2520427,75.7022748,1.140,57.60
17.120,0.65122,2.79164,13.34528,0.89064,-0.48625,-0.69883,31.2520427,75.7022748,1.140,57.60
17.224,-0.58419,1.96325,6.72771,0.36163,-0.80146,-0.23335,31.2520487,75.7022860,1.020,53.10
17.327,0.45969,3.39019,3.43329,0.12339,0.19548,-0.57788,31.2520487,75.7022860,1.020,53.10
17.431,-0.12929,3.53863,7.75721,-0.09285,0.92118,-0.01710,31.2520487,75.7022860,1.020,53.10
17.536,0.11971,4.92248,8.81545,-0.46181,0.55833,0.44715,31.2520487,75.7022860,1.020,53.10
17.642,-1.08697,5.59285,13.34528,-0.68295,0.67562,0.46426,31.2520487,75.7022860,1.020,53.10
17.746,0.23942,2.78206,11.74595,0.26267,-0.91874,0.14416,31.2520487,75.7022860,1.020,53.10
17.851,-1.54187,3.12204,4.82192,1.06657,0.53390,0.24801,31.2520487,75.7022860,1.020,53.10
17.958,-0.10534,3.57215,6.84742,-0.13439,-0.02932,0.50580,31.2520487,75.7022860,1.020,53.10
18.062,0.64165,5.09486,6.56969,0.15638,0.19914,0.13806,31.2520487,75.7022860,1.020,53.10
18.166,0.73263,6.11000,9.75877,-0.29688,0.02810,-0.36285,31.2520487,75.7022860,1.020,53.10
18.269,2.40378,6.56969,12.35408,-0.96150,-0.51679,-0.10629,31.2520546,75.7022952,0.960,50.90
18.371,1.23541,3.42371,11.87524,1.27549,-0.77458,-1.01037,31.2520546,75.7022952,0.960,50.90
18.473,-0.57461,3.28006,3.95043,0.99327,-0.05253,-0.24679,31.2520546,75.7022952,0.960,50.90
18.579,0.72784,3.50990,6.86178,-0.28222,-0.23091,-0.37996,31.2520546,75.7022952,0.960,50.90
18.685,0.40223,4.17070,6.97192,0.00122,-0.06964,-0.00367,31.2520546,75.7022952,0.960,50.90
18.789,0.36392,5.36301,7.95354,-0.80512,1.01648,0.24557,31.2520546,75.7022952,0.960,50.90
18.890,-1.12527,3.20823,17.45373,-1.78984,0.54978,0.36041,31.2520546,75.7022952,0.960,50.90
18.995,-1.04866,3.93128,6.47871,0.77946,0.47159,-0.17104,31.2520546,75.7022952,0.960,50.90
19.099,-0.37350,2.59053,7.28316,-0.07086,0.02321,0.24190,31.2520546,75.7022952,0.960,50.90
19.203,-0.43574,3.46680,4.92727,0.39095,0.42883,0.29322,31.2520618,75.7023033,0.920,50.50
19.307,0.82361,4.83150,8.74362,-0.73059,0.54978,0.13806,31.2520618,75.7023033,0.920,50.50
19.409,1.73340,6.24887,13.32613,-0.64874,-0.82955,0.10507,31.2520618,75.7023033,0.920,50.50
19.512,1.51792,3.27527,13.33570,1.68354,-0.82589,-0.74770,31.2520618,75.7023033,0.920,50.50
19.616,-1.47004,1.54187,9.88805,2.19056,0.30910,-0.48381,31.2520618,75.7023033,0.920,50.50
19.720,0.88585,2.49476,3.77326,0.25901,-0.43982,-0.34086,31.2520618,75.7023033,0.920,50.50
19.823,0.56503,4.52983,6.19141,-0.63408,-0.06720,-0.08430,31.2520618,75.7023033,0.920,50.50
19.927,1.47004,5.21936,12.20085,-1.70798,0.15027,0.38118,31.2520618,75.7023033,0.920,50.50
20.029,-1.76692,5.06134,13.09149,-0.40195,0.27489,0.16493,31.2520618,75.7023033,0.920,50.50
20.134,-1.55623,3.68707,7.66623,0.61697,-0.04032,-0.34575,31.2520618,75.7023033,0.920,50.50
20.240,0.08140,3.36146,5.06134,-0.34331,0.24190,0.50824,31.2520680,75.7023122,0.900,51.30
20.345,-0.05746,4.44364,6.09564,0.05986,0.88698,0.31887,31.2520680,75.7023122,0.900,51.30
20.449,0.75178,6.00466,10.05086,-0.48991,-0.13073,-0.27733,31.2520680,75.7023122,0.900,51.30
20.554,2.65278,7.51779,11.07079,0.47159,-1.12033,-0.70494,31.2520680,75.7023122,0.900,51.30
20.656,-0.29688,2.36068,13.50330,0.86010,-0.67928,-0.64141,31.2520680,75.7023122,0.900,51.30
20.758,-2.53307,3.01669,6.32548,0.43127,0.23946,-0.57910,31.2520680,75.7023122,0.900,51.30
20.860,-0.61770,4.26168,6.26323,-0.43616,-0.11606,0.22969,31.2520680,75.7023122,0.900,51.30
20.964,1.93451,4.00311,7.49864,-0.28955,-0.36896,0.79901,31.2520680,75.7023122,0.900,51.30
21.068,2.19788,4.61602,9.73961,-0.40195,0.06597,0.25534,31.2520680,75.7023122,0.900,51.30
21.171,-0.08140,4.99430,10.40041,0.04520,0.29199,-0.37996,31.2520732,75.7023205,0.900,47.80
21.273,-0.60813,3.16992,9.05966,0.23335,-0.20769,-0.03421,31.2520732,75.7023205,0.900,47.80
21.376,-0.51715,3.15077,6.06691,0.03421,0.28833,0.41661,31.2520732,75.7023205,0.900,47.80
21.478,0.86191,4.09887,6.07648,-0.13806,0.75503,0.28100,31.2520732,75.7023205,0.900,47.80
21.581,1.03430,5.09965,9.43794,-0.29932,0.31032,-0.04154,31.2520732,75.7023205,0.900,47.80
21.684,0.27294,6.01423,11.61667,0.41294,-0.87232,-0.68173,31.2520732,75.7023205,0.900,47.80
21.789,0.12450,2.51870,12.80898,0.27855,-0.44715,0.03421,31.2520732,75.7023205,0.900,47.80
21.893,-0.33998,3.24175,7.39329,0.52779,-0.10629,-0.79535,31.2520732,75.7023205,0.900,47.80
21.997,0.81882,2.42772,4.29041,-0.43738,-0.56566,-0.21625,31.2520732,75.7023205,0.900,47.80
22.101,2.05901,3.99832,9.99819,-0.53878,-0.08308,-0.42028,31.2520732,75.7023205,0.900,47.80
22.206,0.11013,4.50110,15.12657,0.28466,-0.29810,-0.17226,31.2520796,75.7023279,0.840,45.80
22.309,-1.39821,3.31836,11.39161,-0.38607,0.02321,0.45571,31.2520796,75.7023279,0.840,45.80
22.412,-2.27928,2.11647,8.25521,0.43860,-0.17959,0.00367,31.2520796,75.7023279,0.840,45.80
22.518,-0.09098,2.72939,5.97593,-0.36041,0.17471,0.45326,31.2520796,75.7023279,0.840,45.80
22.623,0.17238,4.86981,7.40766,0.41172,0.95173,0.49236,31.2520796,75.7023279,0.840,45.80
22.727,0.55545,5.37259,10.78348,0.25290,-0.05009,0.45448,31.2520796,75.7023279,0.840,45.80
22.830,1.46046,7.47949,8.16423,0.69761,-0.22480,-0.06842,31.2520796,75.7023279,0.840,45.80
22.934,2.57616,3.70622,11.71722,-0.02688,-0.52412,0.25045,31.2520796,75.7023279,0.840,45.80
23.038,2.06380,2.45166,8.37971,0.74159,-0.16860,-0.25168,31.2520796,75.7023279,0.840,45.80
23.143,0.34955,3.60088,4.87938,0.09041,-0.35308,-0.34819,31.2520796,75.7023279,0.840,45.80
23.246,1.09176,4.73094,6.87136,-0.56688,-0.19670,0.10385,31.2520850,75.7023349,0.730,45.60
23.351,0.89064,5.16669,11.53048,-0.45448,0.38729,0.59865,31.2520850,75.7023349,0.730,45.60
23.454,0.45490,2.26970,15.55752,-0.39462,-0.66462,0.45815,31.2520850,75.7023349,0.730,45.60
23.559,-1.89621,3.76368,6.06212,0.68417,1.18874,0.10629,31.2520850,75.7023349,0.730,45.60
23.663,0.86670,3.75890,6.51702,-0.03543,0.53267,0.75625,31.2520850,75.7023349,0.730,45.60
23.767,2.51870,5.47793,9.08360,0.29566,0.83078,0.74526,31.2520850,75.7023349,0.730,45.60
23.870,2.38462,6.66067,10.91277,0.50946,-0.21258,-0.51557,31.2520850,75.7023349,0.730,45.60
23.975,1.84354,6.47871,10.35732,0.14416,-0.48381,-0.28955,31.2520850,75.7023349,0.730,45.60
24.081,2.37505,4.03662,7.83862,0.86254,-0.60476,-0.58154,31.2520850,75.7023349,0.730,45.60
24.185,0.88107,2.92571,5.36301,0.02688,-1.35368,-0.40439,31.2520919,75.7023420,0.850,40.90
24.288,-0.28730,4.35266,5.20021,0.25412,-0.36652,-0.34697,31.2520919,75.7023420,0.850,40.90
24.394,1.37906,6.10521,9.23204,-1.03114,0.64996,0.19548,31.2520919,75.7023420,0.850,40.90
24.498,1.31202,6.66546,10.60153,-0.86987,0.39340,0.31765,31.2520919,75.7023420,0.850,40.90
24.603,0.24421,4.12282,11.56878,0.62186,-0.03665,0.03543,31.2520919,75.7023420,0.850,40.90
24.707,0.84755,4.01747,5.20021,-0.11606,0.14294,0.89797,31.2520919,75.7023420,0.850,40.90
24.812,1.47483,4.84108,6.07648,0.85399,0.67195,0.51801,31.2520919,75.7023420,0.850,40.90
24.916,2.19309,5.85143,5.93762,-0.07819,0.09896,0.42150,31.2520919,75.7023420,0.850,40.90
25.020,1.85311,7.10120,10.25676,-0.28466,0.20525,-0.48258,31.2520919,75.7023420,0.850,40.90
25.124,2.64320,6.00466,13.00530,-0.55344,-0.09896,0.00611,31.2520919,75.7023420,0.850,40.90
25.228,1.86269,3.58173,8.60955,0.17104,-0.33720,-0.47647,31.2520989,75.7023485,0.940,38.20
25.330,1.30723,3.23217,4.46279,0.23702,-0.57421,-1.01770,31.2520989,75.7023485,0.940,38.20
25.434,0.01437,3.76847,6.36858,0.22358,0.48869,0.42761,31.2520989,75.7023485,0.940,38.20
25.538,-0.09098,5.69820,9.10754,-0.71593,0.04643,-0.38729,31.2520989,75.7023485,0.940,38.20
25.643,-0.43096,7.01022,11.71243,-0.40928,0.11851,0.10507,31.2520989,75.7023485,0.940,38.20
