time_since_start,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,speed_gt,heading_gt
3.133,-1.39821,1.24498,9.50019,-1.07879,0.62919,0.86010,31.2511128,75.7055147,1.380,304.10
3.239,-1.73819,0.11013,8.87770,-0.55222,-0.24190,0.45571,31.2511128,75.7055147,1.380,304.10
3.342,-3.46680,-1.06303,9.27514,-0.01955,1.73119,0.83444,31.2511128,75.7055147,1.380,304.10
3.446,-4.04620,-0.58897,11.03727,0.72204,0.56933,1.25838,31.2511178,75.7055123,0.740,312.40
3.549,-2.92093,0.07661,11.53048,0.30055,2.50088,2.33106,31.2511178,75.7055123,0.740,312.40
3.652,-3.62003,0.48842,9.28950,-1.16797,0.48381,1.42087,31.2511178,75.7055123,0.740,312.40
3.755,-2.93050,1.03908,8.70053,0.83078,-0.75014,1.83626,31.2511178,75.7055123,0.740,312.40
3.860,-3.10767,2.15957,8.77236,0.03421,-0.25045,1.65422,31.2511178,75.7055123,0.740,312.40
3.964,-4.26168,2.94487,7.11078,-0.50457,-1.29748,1.35979,31.2511178,75.7055123,0.740,312.40
4.069,-3.00712,0.73741,13.97256,0.49114,-0.15272,3.04455,31.2511178,75.7055123,0.740,312.40
4.174,0.09098,5.16190,9.41879,0.30055,0.27978,2.64505,31.2511178,75.7055123,0.740,312.40
4.276,1.96803,4.29041,10.16099,0.18326,2.04396,1.91201,31.2511178,75.7055123,0.740,312.40
4.380,2.08296,3.00233,7.21612,-0.11484,-0.08552,1.48318,31.2511178,75.7055123,0.740,312.40
4.485,1.48919,2.04944,9.79707,0.11484,-1.02137,0.37018,31.2511190,75.7055173,0.370,319.40
4.588,2.05422,2.62883,6.28239,0.88942,1.33169,0.38973,31.2511190,75.7055173,0.370,319.40
4.693,-0.19632,3.45723,9.50977,0.39218,0.34819,0.67073,31.2511190,75.7055173,0.370,319.40
4.798,1.80044,4.15633,9.39964,-0.27245,-0.09285,1.05435,31.2511190,75.7055173,0.370,319.40
4.902,0.83318,3.78763,9.49540,0.38118,0.63408,0.47770,31.2511190,75.7055173,0.370,319.40
5.005,-0.67516,2.96402,6.85221,0.07575,0.57055,0.50946,31.2511190,75.7055173,0.370,319.40
5.111,0.00479,3.54342,8.02536,-0.02810,0.56810,0.27000,31.2511190,75.7055173,0.370,319.40
5.215,-1.54665,2.21703,7.31189,0.07575,1.09589,0.11240,31.2511190,75.7055173,0.370,319.40
5.318,-0.60813,6.51223,10.77870,-0.18692,0.48136,0.42150,31.2511190,75.7055173,0.370,319.40
5.422,-0.72784,4.69264,13.27824,-0.03421,0.27733,-0.06964,31.2511167,75.7055246,0.350,319.40
5.525,-0.36871,3.61524,7.97269,0.15149,-0.53145,-1.06657,31.2511167,75.7055246,0.350,319.40
5.630,0.27294,3.11725,5.89452,0.11973,-0.30055,-0.56444,31.2511167,75.7055246,0.350,319.40
5.735,-1.38864,4.28083,8.53772,0.26634,0.06964,-0.31765,31.2511167,75.7055246,0.350,319.40
5.841,-1.66158,4.78840,9.43316,0.21869,-0.05009,0.05253,31.2511167,75.7055246,0.350,319.40
5.946,-1.53229,3.51469,9.57681,-0.85765,0.29566,0.58643,31.2511167,75.7055246,0.350,319.40
6.050,-1.79086,3.28484,8.03015,0.18448,0.44960,-0.19670,31.2511167,75.7055246,0.350,319.40
6.155,-1.48919,2.77727,6.86178,-0.98105,-0.32987,0.15760,31.2511167,75.7055246,0.350,319.40
6.260,-0.90022,3.84509,7.87214,-0.14783,-0.22602,-0.20647,31.2511167,75.7055246,0.350,319.40
6.363,-1.46525,4.18506,10.48660,-0.70005,0.14172,0.25779,31.2511167,75.7055246,0.350,319.40
6.467,-0.30167,3.61046,11.84651,-0.13195,0.30299,-0.30788,31.2511085,75.7055316,1.260,319.40
6.569,-1.12049,2.22661,9.22725,0.54978,-0.28100,-0.43127,31.2511085,75.7055316,1.260,319.40
6.674,-2.37984,1.48441,10.72602,0.14539,0.64141,-0.08552,31.2511085,75.7055316,1.260,319.40
6.777,-1.76213,1.58496,7.90087,0.19792,-0.73548,0.10018,31.2511085,75.7055316,1.260,319.40
6.881,-3.39019,1.60412,7.77637,0.48014,0.42150,0.63286,31.2511085,75.7055316,1.260,319.40
6.985,-3.02148,2.41814,9.07881,-0.52412,0.39462,1.44286,31.2511085,75.7055316,1.260,319.40
7.086,-3.90734,1.25456,13.23994,-0.86987,0.38485,1.99875,31.2511085,75.7055316,1.260,319.40
7.189,-5.26246,0.16281,9.40442,0.21502,1.11788,2.46423,31.2511085,75.7055316,1.260,319.40
7.293,-4.57293,-1.48919,9.75877,-0.30177,0.90042,2.94681,31.2511085,75.7055316,1.260,319.40
7.398,-3.89297,-0.51715,9.39964,-0.09529,1.91323,2.84663,31.2511085,75.7055316,1.260,319.40
7.501,-3.78763,1.13006,11.16656,-0.52290,2.43369,3.31089,31.2511031,75.7055399,0.590,319.40
7.603,-1.80523,2.03028,11.84172,-0.23824,1.42087,3.20093,31.2511031,75.7055399,0.590,319.40
7.707,-0.95768,2.96881,6.85221,0.03176,0.71349,2.68048,31.2511031,75.7055399,0.590,319.40
7.812,0.63207,4.05099,7.58962,-0.61942,0.87232,2.20645,31.2511031,75.7055399,0.590,319.40
7.916,0.16759,3.16513,8.70532,-0.44593,0.84299,1.56992,31.2511031,75.7055399,0.590,319.40
8.021,0.43096,3.40934,8.77236,-0.51679,-0.17959,1.26449,31.2511031,75.7055399,0.590,319.40
8.125,-0.30646,4.27604,7.70454,-0.09285,0.16738,1.01892,31.2511031,75.7055399,0.590,319.40
8.231,-0.62249,4.52025,9.83059,-0.15272,0.76358,0.88209,31.2511031,75.7055399,0.590,319.40
8.335,-1.95846,4.48195,12.42591,-0.88453,1.12766,1.04214,31.2511031,75.7055399,0.590,319.40
8.440,0.61770,4.44843,9.85932,0.14050,0.84666,1.28648,31.2511058,75.7055516,1.030,319.40
8.542,-0.19632,3.39019,9.37091,0.02566,-0.57788,0.14905,31.2511058,75.7055516,1.030,319.40
8.645,-1.89621,2.68151,5.99508,0.27733,0.13195,0.42883,31.2511058,75.7055516,1.030,319.40
8.750,0.44532,4.23295,6.76601,0.14416,0.21991,0.46304,31.2511058,75.7055516,1.030,319.40
8.854,1.03908,5.47315,10.20409,-0.14783,-0.33109,-0.26756,31.2511058,75.7055516,1.030,319.40
8.957,-0.91937,4.04141,10.83616,-0.38362,-0.14539,-0.67317,31.2511058,75.7055516,1.030,319.40
9.061,-0.26336,3.79720,7.78594,0.09041,-0.25045,-0.87232,31.2511058,75.7055516,1.030,319.40
9.163,0.28252,2.40857,8.81066,-0.10629,-0.90164,-0.47037,31.2511058,75.7055516,1.030,319.40
9.268,-1.20189,3.09331,8.68138,0.17959,0.14539,-0.83322,31.2511058,75.7055516,1.030,319.40
9.372,-4.27126,3.30879,9.43794,0.30665,0.21014,0.34453,31.2511058,75.7055516,1.030,319.40
9.475,0.01437,3.63919,9.71088,-0.53512,0.09774,1.02259,31.2511076,75.7055551,1.110,319.40
9.579,-4.09408,4.42927,11.11867,0.42150,1.08367,0.31032,31.2511076,75.7055551,1.110,319.40
9.682,-1.83875,2.48518,6.99586,0.26267,0.25534,0.83444,31.2511076,75.7055551,1.110,319.40
9.787,-1.20189,2.85389,6.29196,0.09285,0.27000,0.89919,31.2511076,75.7055551,1.110,319.40
9.892,-0.06225,5.31034,6.88572,-0.40561,0.50580,0.66951,31.2511076,75.7055551,1.110,319.40
9.996,-0.15802,5.49709,11.77947,0.01833,-0.07086,-0.03543,31.2511076,75.7055551,1.110,319.40
10.097,-0.44053,4.87938,11.56878,-0.19792,0.03176,-0.08430,31.2511076,75.7055551,1.110,319.40
10.202,0.79966,4.15155,8.77236,0.14905,-0.31154,-0.55589,31.2511076,75.7055551,1.110,319.40
10.307,-0.13408,2.56658,8.89685,0.40195,-0.91141,-0.54367,31.2511076,75.7055551,1.110,319.40
10.414,-1.51792,3.09810,7.70454,0.41050,0.05498,-0.62186,31.2511076,75.7055551,1.110,319.40
10.515,-2.81079,3.54342,9.17937,-0.14050,-0.15760,0.27489,31.2511110,75.7055581,0.630,319.40
10.618,-1.04387,4.28083,9.79707,-0.88698,-0.01955,0.44838,31.2511110,75.7055581,0.630,319.40
10.723,-2.78685,4.46279,8.74841,0.24923,0.30788,-0.06842,31.2511110,75.7055581,0.630,319.40
10.827,-1.46046,3.64876,8.28394,-0.66218,0.41050,0.89064,31.2511110,75.7055581,0.630,319.40
10.932,0.06225,3.40934,9.37091,0.11484,0.42028,0.24923,31.2511110,75.7055581,0.630,319.40
11.035,-1.35991,4.12760,8.74362,-0.37996,0.09407,0.29932,31.2511110,75.7055581,0.630,319.40
11.139,-0.89064,3.96959,9.01178,-0.24801,-0.25534,-0.00244,31.2511110,75.7055581,0.630,319.40
11.243,-1.53229,4.52504,6.52181,-0.17471,0.05498,0.23457,31.2511110,75.7055581,0.630,319.40
11.347,-1.83396,4.75967,8.71968,-0.30177,0.35797,0.15516,31.2511110,75.7055581,0.630,319.40
11.450,-0.69911,4.11324,7.91523,-0.27367,0.26878,0.01344,31.2511101,75.7055597,0.400,319.40
11.552,-0.97205,3.84030,9.57202,-1.09345,0.48625,0.42028,31.2511101,75.7055597,0.400,319.40
11.656,1.54187,2.70066,12.37323,0.17593,-0.19303,-0.64019,31.2511101,75.7055597,0.400,319.40
11.761,1.12049,2.76770,9.16500,0.29688,-0.21991,-0.73426,31.2511101,75.7055597,0.400,319.40
11.866,1.86269,2.05422,9.63906,0.38362,-0.39828,-0.94684,31.2511101,75.7055597,0.400,319.40
11.970,-0.70868,2.06859,9.42358,0.53145,-0.51313,-0.78069,31.2511101,75.7055597,0.400,319.40
12.075,-1.96803,2.44209,8.79630,-0.02810,-0.74281,0.06353,31.2511101,75.7055597,0.400,319.40
12.179,-1.61848,3.50511,11.97101,-0.27611,-0.14905,0.28711,31.2511101,75.7055597,0.400,319.40
12.281,-0.40701,3.59130,9.89763,0.33842,-0.53756,-0.14539,31.2511101,75.7055597,0.400,319.40
12.386,-0.21069,2.65756,6.83305,0.49847,0.37141,-0.05253,31.2511101,75.7055597,0.400,319.40
12.490,0.12929,2.64799,7.55131,0.24801,0.32987,0.02566,31.2511086,75.7055577,0.450,319.40
12.592,0.67038,4.66391,6.32069,-0.08796,0.09285,-0.04887,31.2511086,75.7055577,0.450,319.40
12.697,-0.90501,5.88495,10.50576,0.61453,-0.55711,-0.69516,31.2511086,75.7055577,0.450,319.40
12.802,-0.29209,5.91368,10.84573,-0.35919,-0.39462,-0.21991,31.2511086,75.7055577,0.450,319.40
12.904,0.62728,3.21781,9.60554,0.83933,-0.93340,-0.76969,31.2511086,75.7055577,0.450,319.40
13.008,0.18675,3.44765,8.01100,0.41661,0.23457,-0.46426,31.2511086,75.7055577,0.450,319.40
13.114,1.63763,3.80199,6.35900,-0.13928,-0.48503,-0.70372,31.2511086,75.7055577,0.450,319.40
13.218,-2.10690,3.05021,9.73482,-0.05131,-0.45082,-0.44471,31.2511086,75.7055577,0.450,319.40
13.321,-0.79487,3.17950,9.01178,-0.44471,-0.32987,0.09163,31.2511086,75.7055577,0.450,319.40
13.423,-1.00078,3.81636,11.60709,-1.15576,-0.03176,-0.02810,31.2511076,75.7055588,0.560,319.40
13.526,-1.65679,3.25133,9.34218,0.46181,0.28344,-0.16005,31.2511076,75.7055588,0.560,319.40
13.629,-2.01592,2.94966,6.75644,0.00244,0.19792,0.51191,31.2511076,75.7055588,0.560,319.40
13.730,-0.05746,4.38618,7.16824,0.04154,0.53756,0.38607,31.2511076,75.7055588,0.560,319.40
13.832,0.47405,5.46836,8.80109,-0.48503,0.52901,-0.14416,31.2511076,75.7055588,0.560,319.40
13.936,0.85712,4.51068,12.19127,0.34453,-0.34086,-0.38118,31.2511076,75.7055588,0.560,319.40
14.037,0.25379,2.95444,11.58794,0.87109,-0.53023,-0.63652,31.2511076,75.7055588,0.560,319.40
14.138,-1.69031,3.28006,8.56645,0.62064,0.29322,-0.39095,31.2511076,75.7055588,0.560,319.40
14.240,-0.31603,3.34709,6.44998,0.29688,-0.75747,-0.51435,31.2511076,75.7055588,0.560,319.40
14.344,-0.75178,4.37181,8.39407,0.04032,-0.03910,-0.48747,31.2511076,75.7055588,0.560,319.40
14.448,-2.27449,5.17626,9.55765,0.38240,0.37874,-0.17959,31.2511024,75.7055632,0.830,319.40
14.550,-1.27372,5.09486,9.47625,-0.46304,0.10996,0.35186,31.2511024,75.7055632,0.830,319.40
14.652,-1.98719,4.71179,8.45632,0.30543,-0.22358,-0.21625,31.2511024,75.7055632,0.830,319.40
14.757,-1.68073,4.51546,7.08684,-0.06353,-0.10263,-0.11484,31.2511024,75.7055632,0.830,319.40
14.861,-1.20189,5.31034,6.85699,0.45082,-0.06720,0.04032,31.2511024,75.7055632,0.830,319.40
14.964,-0.65601,6.18183,8.22648,0.12706,-0.15760,-0.10385,31.2511024,75.7055632,0.830,319.40
15.068,-0.66559,6.49307,8.76278,0.37018,-0.20769,-0.44471,31.2511024,75.7055632,0.830,319.40
15.170,1.56102,5.33907,8.24563,0.12462,-0.33109,-0.36041,31.2511024,75.7055632,0.830,319.40
15.272,1.68552,4.60166,7.92481,-0.34208,-0.34575,-0.76725,31.2511024,75.7055632,0.830,319.40
15.377,1.18752,4.03184,6.57927,-0.15272,-1.63590,-1.04824,31.2511024,75.7055632,0.830,319.40
15.480,0.25857,4.81235,9.15064,-0.76725,-0.93951,-0.47647,31.2510975,75.7055691,0.760,319.40
15.584,0.12929,4.02226,10.89841,-0.28100,-1.12033,-0.26878,31.2510975,75.7055691,0.760,319.40
15.687,0.42138,3.54342,9.92636,-0.73548,0.08919,-0.12584,31.2510975,75.7055691,0.760,319.40
15.791,-0.33040,2.59053,8.97347,0.10263,-0.04398,-0.17593,31.2510975,75.7055691,0.760,319.40
15.894,0.37828,2.78685,7.33105,0.05864,0.12095,0.28588,31.2510975,75.7055691,0.760,319.40
15.997,2.83473,3.11725,8.48984,-0.05620,0.15027,0.35675,31.2510975,75.7055691,0.760,319.40
16.103,3.11725,3.24654,9.81623,-0.59254,-0.59254,-0.73304,31.2510975,75.7055691,0.760,319.40
16.205,0.07183,2.85868,10.54406,0.64630,-0.37385,-0.96761,31.2510975,75.7055691,0.760,319.40
16.308,-0.58419,3.32315,8.04452,0.29688,0.09529,-0.41905,31.2510975,75.7055691,0.760,319.40
16.411,1.99198,4.86502,7.33583,0.03787,0.38485,-0.48503,31.2510975,75.7055691,0.760,319.40
16.513,2.47560,4.80277,8.54251,-0.32620,0.23335,-0.30055,31.2510944,75.7055759,0.750,319.40
16.617,1.67115,4.44843,8.42280,0.16371,-0.26389,-0.56933,31.2510944,75.7055759,0.750,319.40
16.723,-1.15879,4.14676,9.75398,0.01710,-0.70616,-0.27000,31.2510944,75.7055759,0.750,319.40
16.826,-0.89543,4.52983,8.22648,0.24923,0.58765,0.60598,31.2510944,75.7055759,0.750,319.40
16.929,0.67038,4.49152,10.30464,-0.46548,0.53023,0.54489,31.2510944,75.7055759,0.750,319.40
17.035,0.32561,3.02148,9.03572,0.72449,0.57544,0.20647,31.2510944,75.7055759,0.750,319.40
17.136,-0.27773,3.23217,7.46991,0.05498,0.20525,0.43616,31.2510944,75.7055759,0.750,319.40
17.239,0.85234,3.49553,8.05409,-0.17471,-0.03543,0.37996,31.2510944,75.7055759,0.750,319.40
17.342,1.32639,4.24253,8.85376,0.01588,-0.46792,-0.35675,31.2510944,75.7055759,0.750,319.40
17.445,-0.05746,4.56335,9.98382,-0.16982,-0.92118,-0.61697,31.2510952,75.7055839,0.700,319.40
17.547,-0.36871,4.27126,10.10832,0.08796,-0.17226,-0.76603,31.2510952,75.7055839,0.700,319.40
17.651,-0.11013,3.95522,9.05487,0.15882,-0.16493,-1.01770,31.2510952,75.7055839,0.700,319.40
17.754,0.34477,4.50110,7.07247,0.45693,0.15760,-0.64874,31.2510952,75.7055839,0.700,319.40
17.860,0.21548,4.41012,8.12113,-0.41172,0.01710,0.01100,31.2510952,75.7055839,0.700,319.40
17.964,0.37350,4.75010,8.33661,-0.29810,-0.03421,0.37996,31.2510952,75.7055839,0.700,319.40
18.068,-0.31125,3.81636,8.78193,0.09529,0.14539,0.40928,31.2510952,75.7055839,0.700,319.40
18.171,-1.14443,4.09887,7.12993,-0.37018,0.46914,0.58887,31.2510952,75.7055839,0.700,319.40
18.276,0.07661,3.57215,8.89207,-0.56444,1.19730,0.61820,31.2510952,75.7055839,0.700,319.40
18.379,-0.18675,3.57694,11.37246,-0.66218,1.56992,0.61209,31.2510952,75.7055839,0.700,319.40
18.483,1.10133,2.59531,11.19050,-1.13865,-0.39584,0.75503,31.2510976,75.7055907,0.720,319.40
18.587,0.16759,2.67193,7.58962,-0.01344,-0.07453,0.08796,31.2510976,75.7055907,0.720,319.40
18.690,0.54588,3.81157,8.63828,0.43127,0.55589,-0.27489,31.2510976,75.7055907,0.720,319.40
18.793,-1.16358,4.39575,10.97023,-0.53023,-0.29566,-0.08552,31.2510976,75.7055907,0.720,319.40
18.897,-0.03831,3.89776,11.87524,0.37263,-0.36530,-1.14232,31.2510976,75.7055907,0.720,319.40
18.998,1.74298,1.37906,8.82982,1.04091,-0.58399,-1.33779,31.2510976,75.7055907,0.720,319.40
19.101,-0.04310,1.99676,8.08282,0.44593,0.32987,-1.79350,31.2510976,75.7055907,0.720,319.40
19.205,0.22984,2.05901,7.62314,-0.05376,-0.84666,-1.36956,31.2510976,75.7055907,0.720,319.40
19.309,0.00000,1.21147,10.19930,-0.06720,-0.43738,-1.16431,31.2510976,75.7055907,0.720,319.40
19.413,-2.87304,0.79009,11.44428,0.08308,-0.81856,-0.23457,31.2510976,75.7055907,0.720,319.40
19.517,-3.09810,1.05824,11.99974,-0.15149,-0.46548,0.38607,31.2511041,75.7055961,0.860,319.40
19.621,-2.00634,2.31759,7.33105,0.46426,0.31154,0.23946,31.2511041,75.7055961,0.860,319.40
19.725,-1.34554,3.65834,10.50576,0.05620,0.66706,0.85155,31.2511041,75.7055961,0.860,319.40
19.829,-1.64242,3.74453,8.85376,1.34024,0.40195,0.84177,31.2511041,75.7055961,0.860,319.40
19.933,0.12929,4.73094,7.44118,0.69639,-0.10263,0.48014,31.2511041,75.7055961,0.860,319.40
20.038,-0.00479,5.27203,9.01656,-0.02199,0.12095,-0.23579,31.2511041,75.7055961,0.860,319.40
20.141,0.56024,4.23295,7.53216,0.38729,-0.45326,-0.63163,31.2511041,75.7055961,0.860,319.40
20.244,-0.27294,4.03662,8.30309,-0.04398,-0.01588,-0.25290,31.2511041,75.7055961,0.860,319.40
20.346,-0.78530,4.69742,7.92960,0.19059,-0.04032,-0.35064,31.2511041,75.7055961,0.860,319.40
20.448,-1.82438,5.13317,8.14507,0.51924,0.33475,-0.22480,31.2511085,75.7056004,0.620,319.40
20.550,-2.19788,5.45399,8.77236,-0.33231,0.20403,0.66462,31.2511085,75.7056004,0.620,319.40
20.651,-2.60010,4.45322,8.95910,0.08063,-0.20159,0.39584,31.2511085,75.7056004,0.620,319.40
20.758,-4.87459,4.47716,7.71891,-0.92241,1.24250,0.25290,31.2511085,75.7056004,0.620,319.40
20.861,-1.92015,3.66792,7.76200,-0.82711,-0.41539,0.45204,31.2511085,75.7056004,0.620,319.40
20.965,-1.97282,3.50511,5.92804,-0.36041,0.14172,0.65729,31.2511085,75.7056004,0.620,319.40
21.069,0.29688,3.94086,8.18817,-1.80816,0.23213,0.71227,31.2511085,75.7056004,0.620,319.40
21.172,1.94888,5.47315,12.56477,0.07330,0.00733,-0.41417,31.2511085,75.7056004,0.620,319.40
21.274,0.53151,2.78206,14.61421,0.33842,-1.09223,-0.12706,31.2511085,75.7056004,0.620,319.40
21.378,0.08140,2.16436,10.41478,0.84666,-0.27611,-0.87354,31.2511085,75.7056004,0.620,319.40
21.482,-1.37906,1.94888,7.47949,0.64507,-0.26145,-1.17286,31.2511097,75.7056048,0.550,59.00
21.585,-3.56257,2.02549,7.33583,0.92729,-0.23335,-0.45571,31.2511097,75.7056048,0.550,59.00
21.688,-2.61926,2.14999,6.22014,0.10751,0.25045,0.81978,31.2511097,75.7056048,0.550,59.00
21.791,-4.35745,1.64721,11.16656,-2.01097,1.73486,1.03603,31.2511097,75.7056048,0.550,59.00
21.896,-3.49553,1.35991,11.72201,-0.31521,-0.15516,0.84299,31.2511097,75.7056048,0.550,59.00
21.998,-2.79164,2.32716,6.12916,-0.40684,0.30421,1.36834,31.2511097,75.7056048,0.550,59.00
22.103,-0.10056,3.13640,7.89129,-0.50213,0.41172,1.80083,31.2511097,75.7056048,0.550,59.00
22.206,1.58496,3.16992,13.05319,-1.01404,-0.21380,1.03969,31.2511097,75.7056048,0.550,59.00
22.310,-1.32639,2.94487,14.66688,0.40073,0.00611,-0.50702,31.2511097,75.7056048,0.550,59.00
22.413,-0.09098,1.63285,8.54251,1.00060,-0.67195,-0.41172,31.2511097,75.7056048,0.550,59.00
22.516,-0.23463,1.30723,9.08360,0.84422,-0.12584,-0.37507,31.2511113,75.7056089,0.410,64.90
22.619,-1.50356,2.14520,7.47470,0.64385,0.05009,-0.30788,31.2511113,75.7056089,0.410,64.90
22.724,-2.33674,2.14520,7.46991,0.75869,-0.16371,0.18692,31.2511113,75.7056089,0.410,64.90
22.828,-1.86748,3.45244,7.03416,-0.64141,0.48625,0.84788,31.2511113,75.7056089,0.410,64.90
22.931,-0.89064,1.89142,13.14417,-1.81916,0.43738,1.17775,31.2511113,75.7056089,0.410,64.90
23.037,-1.33118,2.77727,8.22648,-0.63163,0.43738,0.58643,31.2511113,75.7056089,0.410,64.90
23.140,0.13886,2.55222,8.03973,-0.59987,0.11118,0.54489,31.2511113,75.7056089,0.410,64.90
23.245,-0.13886,3.87382,9.68215,0.15149,0.47525,0.27489,31.2511113,75.7056089,0.410,64.90
23.347,-0.83318,4.06535,12.42591,0.36408,0.39462,-0.16982,31.2511113,75.7056089,0.410,64.90
23.450,-0.79966,2.71502,13.53203,0.37018,-0.36408,-0.77580,31.2511118,75.7056128,0.460,70.80
23.552,0.71347,2.16915,8.23605,0.95417,-0.51068,-1.40010,31.2511118,75.7056128,0.460,70.80
23.655,-0.60334,1.56102,8.53294,0.68295,-0.81367,-1.23639,31.2511118,75.7056128,0.460,70.80
23.761,-0.94332,1.98240,7.34062,0.27978,-0.52901,-1.09711,31.2511118,75.7056128,0.460,70.80
23.866,-2.53307,3.03585,9.47146,0.25168,-0.33109,-0.78924,31.2511118,75.7056128,0.460,70.80
23.969,-3.24654,4.03662,9.56244,-0.50457,-0.10751,0.08919,31.2511118,75.7056128,0.460,70.80
24.071,-2.37505,1.85790,10.99896,-0.08430,-0.92118,0.06597,31.2511118,75.7056128,0.460,70.80
24.174,-1.92973,3.44765,4.63039,0.41539,0.49236,0.24801,31.2511118,75.7056128,0.460,70.80
24.277,0.17238,2.58574,8.39886,-0.04520,-0.26878,0.36285,31.2511118,75.7056128,0.460,70.80
24.381,0.02394,4.16591,6.67025,-0.12950,-0.05864,0.10507,31.2511118,75.7056128,0.460,70.80
24.486,0.31125,4.24731,14.10664,-0.72815,0.53145,-0.65851,31.2511123,75.7056171,0.470,76.80
24.589,-0.60813,2.60968,12.63181,0.24679,-0.91752,-1.28648,31.2511123,75.7056171,0.470,76.80
24.692,0.59376,2.70066,8.02058,0.32498,-0.10018,-1.02992,31.2511123,75.7056171,0.470,76.80
24.797,-0.64165,1.81959,6.65588,0.20036,-0.75625,-0.83811,31.2511123,75.7056171,0.470,76.80
24.901,-0.90980,1.73340,10.03170,0.02688,-0.48014,-0.86254,31.2511123,75.7056171,0.470,76.80
25.005,-3.23217,2.50912,11.79863,0.36163,0.94440,-0.10996,31.2511123,75.7056171,0.470,76.80
25.108,-2.22661,1.80044,12.68448,-0.71960,-0.13439,0.62553,31.2511123,75.7056171,0.470,76.80
25.211,-2.37026,1.75256,5.87058,0.53878,-0.15394,0.25168,31.2511123,75.7056171,0.470,76.80
25.316,0.08140,2.08296,6.92403,-0.42028,0.27733,0.70616,31.2511123,75.7056171,0.470,76.80
25.418,-1.25456,3.59130,8.28394,-0.04276,0.84544,0.62064,31.2511123,75.7056171,0.470,76.80
25.522,-0.21069,6.11958,11.20486,-0.00977,0.66096,0.18082,31.2511126,75.7056228,0.740,82.70
