time_since_start,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,speed_gt,heading_gt
7.445,-0.38786,4.59687,10.17536,-0.27855,0.10629,-0.10140,,,,
7.548,1.28329,2.93529,12.16254,-0.70738,-0.20281,0.13928,,,,
7.651,0.95289,4.06057,6.97670,0.18815,-0.39340,-0.32865,,,,
7.753,0.26815,3.71101,8.25521,-0.24068,-0.07819,-0.53145,,,,
7.855,-0.56503,5.05177,7.54652,0.01344,-0.64630,-0.47281,,,,
7.957,-0.39744,4.59687,10.55843,-0.06109,-0.04887,-0.35552,,,,
8.058,-1.25456,4.25689,9.64863,-0.21991,0.06720,0.02810,,,,
8.162,-1.51314,3.57694,8.21211,0.72571,0.07453,0.28344,,,,
8.265,-0.93853,2.94008,8.96389,-0.19914,0.30055,0.13683,,,,
8.368,-1.19710,3.28963,7.59920,0.17349,0.44104,0.32987,,,,
8.470,-0.66559,4.06535,7.85777,-0.03910,-0.14294,0.32620,,,,
8.572,0.41180,4.38618,10.82658,-0.11118,0.02688,0.20159,,,,
8.675,1.91536,3.81636,11.51611,-0.81612,-0.76969,-0.11362,,,,
8.777,1.72383,3.14119,6.66067,0.74526,0.56810,0.03787,,,,
8.879,1.45089,3.05021,8.57124,-0.54734,-0.24679,-0.58399,,,,
8.982,0.61292,3.78763,7.29274,0.00244,-0.19548,-0.36041,,,,
9.086,0.72305,3.62961,9.66779,-0.43982,-0.24923,-0.17349,,,,
9.190,-0.47405,3.08373,8.51857,-0.17837,-0.02810,0.00855,,,,
9.292,-0.47405,1.69509,12.16254,-0.20892,0.07941,0.04765,,,,
9.395,-0.80924,2.46124,10.60631,-0.31887,0.36774,0.30543,,,,
9.497,-0.58419,1.91057,8.15465,0.99693,0.72082,-0.03054,,,,
9.601,-0.74699,3.35667,7.09163,0.27611,-1.49418,0.77091,,,,
9.703,1.68073,2.89220,9.33260,-0.36652,0.02443,0.21258,,,,
9.805,2.22661,3.01669,10.50576,-0.94562,-1.30481,-0.39706,,,,
9.908,4.04141,2.22661,7.32626,0.60476,0.42883,-0.22602,,,,
10.009,4.00311,2.07338,9.04051,-0.35308,-0.35308,-0.70738,,,,
10.112,2.75333,2.61447,7.82425,0.06353,0.13683,-1.13743,,,,
10.214,2.13084,4.73573,8.73884,0.27122,-0.92729,-0.85399,,,,
10.316,1.29287,6.68461,10.40041,0.05498,-1.29626,-0.60964,,,,
10.418,1.98719,3.06937,14.80574,-0.19792,-0.55711,-0.41905,,,,
10.519,-0.69911,2.15478,7.04853,0.16493,1.39155,0.37996,,,,
10.620,1.81002,2.60010,8.14507,0.85643,-0.09163,1.10933,,,,
10.722,2.33674,3.23696,6.48829,0.20036,0.83566,0.75136,,,,
10.824,3.44286,4.75010,8.32703,-0.22724,-0.14416,0.27611,,,,
10.926,4.36224,4.64475,9.94073,-0.37629,0.17715,-0.15516,,,,
11.028,5.12838,2.41814,13.79060,0.08674,0.07330,-0.64996,,,,
11.131,3.39498,3.33273,3.73017,0.47159,0.03665,-0.78802,,,,
11.231,1.99198,2.81558,7.85777,-0.71349,-0.56566,-1.16797,,,,
11.334,1.30723,4.20901,7.81946,-0.40317,-0.70250,-0.53756,,,,
11.436,1.48919,5.20978,9.71088,-0.32987,-0.48014,-0.23579,,,,
11.539,1.58975,4.72615,11.36767,-0.39340,-0.22113,0.36285,,,,
11.641,0.56503,3.38540,8.37492,0.79290,0.94928,0.77336,,,,
11.743,0.81403,2.29843,8.70532,0.90652,0.12828,0.53634,,,,
11.845,1.93451,3.80678,6.66067,0.53390,0.43127,0.42883,,,,
11.948,2.71024,4.79319,7.59441,0.17715,0.20525,0.34208,,,,
12.051,4.55377,4.74052,11.35330,0.19548,-0.09774,0.17104,,,,
12.152,5.42526,3.18429,12.42591,-0.14294,0.30055,-0.25534,,,,
12.255,3.32315,4.12760,3.20823,-0.22113,0.12217,-0.32376,,,,
12.357,3.04064,3.78763,7.55610,-0.64141,-0.43494,-0.77336,,,,
12.460,1.90100,4.68785,7.35978,-0.62553,-0.54000,-0.68906,,,,
12.563,1.45567,4.99909,11.48259,-0.42150,-0.16127,-0.46426,,,,
12.665,0.91937,4.66391,11.77947,-0.27978,-0.13317,0.19914,,,,
12.768,0.45490,3.74932,7.14909,0.57910,0.28222,0.78679,,,,
12.870,1.44131,2.89698,9.30866,0.74037,0.29199,0.66584,,,,
12.972,1.78607,3.87382,6.82347,0.66584,0.51191,0.28344,,,,
13.075,1.92973,4.66869,7.77637,-0.00122,0.01344,0.08796,,,,
13.177,3.10767,5.05177,10.04607,-0.20525,-0.01100,-0.06597,,,,
13.279,3.91213,3.63440,12.57435,-0.69639,-0.47525,-0.12462,,,,
13.382,2.76291,4.00789,4.64954,0.37141,0.20159,-0.08308,,,,
13.484,2.10211,3.45244,7.20655,-0.58643,-0.22724,-0.49114,,,,
13.586,1.64721,4.80756,7.43639,-0.41050,-0.64019,-0.31765,,,,
13.689,1.84832,5.07092,10.53928,-0.15394,0.22358,-0.15149,,,,
13.792,1.68073,5.38217,9.57202,-0.36408,0.25779,0.27000,,,,
13.895,0.43096,2.98796,8.33182,0.80756,0.75136,0.74403,,,,
13.997,1.24020,3.12683,9.70131,0.69028,-0.69394,0.44593,,,,
14.099,1.02951,2.94966,7.30232,0.48625,0.56200,0.35430,,,,
14.201,2.16436,4.39097,6.99107,0.10507,0.32132,0.23824,,,,
14.304,2.71502,5.18105,9.56723,-0.23824,0.31765,-0.16371,,,,
14.407,4.05099,4.88417,11.10431,-0.75381,-0.23091,-0.39951,,,,
14.511,1.89621,3.18429,6.34942,0.44227,1.00793,-0.24068,,,,
14.614,2.21224,3.60567,7.46033,-0.41050,-0.72204,-0.42150,,,,
14.716,1.85790,4.93206,7.13472,-0.15638,-0.92241,-0.26145,,,,
14.819,1.87227,5.47315,9.50977,-0.60231,-0.36408,-0.45693,,,,
14.922,0.09577,5.10444,10.24718,-0.20159,0.00489,-0.08796,,,,
15.023,0.58419,3.23217,10.89841,0.91263,0.37507,0.63163,,,,
15.126,1.05824,3.28963,9.42358,0.81367,-0.69761,0.37507,,,,
15.229,1.42216,3.77805,5.71257,0.66462,0.65485,0.38851,,,,
15.332,2.78206,5.31513,7.15387,0.11240,0.26023,0.16982,,,,
15.434,3.55778,5.93283,9.58160,0.10385,0.22969,-0.01100,,,,
15.537,4.12760,5.27682,9.36612,-1.01037,-0.47770,-0.18692,,,,
15.640,2.70066,3.79720,5.55455,0.50580,0.61453,-0.04765,,,,
15.742,3.00712,4.41491,7.45554,-0.23213,-0.50091,-0.49847,,,,
15.845,1.61369,5.61680,6.12437,-0.31765,-0.53390,-0.31765,,,,
15.950,1.67115,6.31590,9.39964,-0.19670,-0.10996,-0.26878,,,,
16.055,1.04866,6.38294,9.39964,-0.20036,0.08919,0.12706,,,,
16.157,0.86191,4.26168,7.49864,0.55344,0.69883,0.55955,,,,
16.259,1.33596,3.63440,8.42759,0.33598,-0.07941,0.34697,,,,
16.362,1.04387,4.21380,6.00466,0.33964,0.35552,0.37874,,,,
16.466,2.26491,5.30555,8.11634,-0.14172,0.08552,0.22480,,,,
16.567,3.28963,5.53061,9.42837,-0.13928,0.14905,-0.02077,,,,
16.669,3.47159,3.67271,11.29106,-0.66584,0.00122,-0.31032,,,,
16.773,3.99353,3.66792,6.10521,0.04154,-0.80268,-0.26512,,,,
16.875,2.98318,3.99353,6.79953,-0.67073,-0.16249,-0.58277,,,,
16.977,2.34153,5.08528,7.79073,-0.60842,-0.82100,-0.57544,,,,
17.082,1.82438,5.43005,10.21366,-0.19181,-0.22724,-0.32987,,,,
17.185,1.66636,5.82749,9.19373,-0.12706,0.12095,0.15394,,,,
17.290,1.25935,3.97437,8.47547,0.70860,0.27245,0.50091,,,,
17.392,1.85311,3.21781,7.85298,0.56322,0.51557,0.31276,,,,
17.495,1.59933,3.82593,5.86101,0.51313,0.29199,0.37263,,,,
17.598,1.98719,5.20021,7.02938,-0.05253,0.04887,0.15149,,,,
17.700,3.09331,5.45878,9.87369,-0.43005,0.15394,-0.06353,,,,
17.803,3.93607,3.60567,12.19606,-0.20769,0.58032,-0.20525,,,,
17.905,4.14676,4.30956,5.50188,0.09896,-0.55955,-0.12706,,,,
18.007,3.01669,3.87382,6.05733,-0.33231,-0.09163,-0.51679,,,,
18.110,2.39899,5.14275,8.47547,-0.61820,-0.62797,-0.67562,,,,
18.211,0.84755,5.33907,9.42358,-0.35919,-0.12217,-0.29810,,,,
18.314,1.32160,4.75010,13.12022,-0.31521,-0.47770,0.42150,,,,
18.416,0.51236,4.23295,9.35654,0.58154,-0.06475,0.95906,,,,
18.519,1.19710,2.56180,8.15944,1.08612,0.59254,0.79657,,,,
18.621,2.14042,3.73974,6.13394,0.56444,0.30543,0.69150,,,,
18.724,3.12683,4.48673,7.99185,0.06475,0.47770,0.21380,,,,
18.827,4.13239,4.76446,8.87770,-0.13561,0.12828,0.19181,,,,
18.930,4.66869,2.84431,11.10431,-0.57910,0.62675,-0.15149,,,,
19.032,3.91691,4.05099,5.31992,-0.13683,-0.77213,-0.27122,,,,
19.135,2.82037,3.46680,9.02614,-0.80146,-0.00489,-0.71716,,,,
19.238,2.14042,4.38618,7.80031,-0.22358,-0.52168,-0.40073,,,,
19.340,1.67594,5.02782,9.76834,0.01222,0.11240,-0.11484,,,,
19.443,1.85311,4.99909,11.98059,-0.59987,-0.45448,0.11973,,,,
19.544,1.21147,2.80122,9.24162,1.16309,0.66951,0.93585,,,,
19.646,2.00155,2.25534,8.87770,1.21196,0.30788,0.56810,,,,
19.749,2.16915,2.93529,5.31034,0.80512,0.76236,0.62919,,,,
19.851,3.49075,4.67827,7.67102,-0.17226,-0.23091,0.28100,,,,
19.952,4.45800,5.43963,8.15465,-0.53023,0.01588,-0.03543,,,,
20.054,5.30555,3.23696,13.60864,-0.76358,0.21380,-0.55955,,,,
20.158,3.71101,4.10845,3.90734,0.26389,-0.47281,-0.46059,,,,
20.261,3.50511,3.16992,8.08282,-0.89553,-0.33231,-0.81856,,,,
20.365,2.63362,4.34308,6.88572,-0.28100,-0.63530,-0.49114,,,,
20.468,2.57616,5.19542,9.79707,-0.54000,-0.20403,-0.43860,,,,
20.571,2.12126,3.83072,15.82088,-0.40928,-0.42883,-0.09896,,,,
20.675,1.18752,3.42371,9.67736,0.85155,0.03665,0.48258,,,,
20.778,1.82917,1.99198,7.55131,1.20829,0.90530,0.40561,,,,
20.879,1.76692,3.31836,5.41568,0.65485,0.48991,0.30421,,,,
20.982,2.22661,4.58729,7.22091,0.20281,0.04276,0.24923,,,,
21.087,3.84509,5.50666,9.19852,-0.16127,-0.19792,0.13317,,,,
21.189,4.30956,3.51469,13.26867,-0.62308,-0.06231,-0.13439,,,,
21.293,4.00789,3.84509,5.40132,-0.27122,-0.71593,-0.05986,,,,
21.395,3.11246,4.06535,6.74207,-0.90652,-0.14172,-0.40806,,,,
21.499,2.49476,4.78840,8.01100,-0.95051,-0.38362,-0.51191,,,,
21.602,1.88663,5.62637,11.16656,-0.65363,0.08063,-0.31154,,,,
21.705,2.94487,2.71502,16.08425,0.04643,-0.08919,-0.02810,,,,
21.807,1.97761,2.30801,8.37971,0.87476,-0.09041,0.05376,,,,
21.910,1.49877,2.11169,6.07170,0.70494,0.55467,0.43982,,,,
22.013,2.44209,3.56257,6.73250,0.45448,-0.23946,0.48991,,,,
22.114,3.98874,3.62482,9.14106,0.01588,-0.37629,-0.08308,,,,
22.216,6.14352,3.07416,11.60709,-1.94988,-0.73915,-0.23091,,,,
22.320,4.89375,2.71981,6.45477,0.28222,1.17530,-0.19792,,,,
22.421,3.45244,2.27449,6.08127,-0.21869,-0.95539,-1.00304,,,,
22.524,2.14999,3.46680,7.03895,-0.62308,-0.78313,-0.75869,,,,
22.626,2.07817,4.75967,10.38126,-0.70127,-0.43005,-0.46426,,,,
22.729,1.82917,5.48751,10.46266,0.40928,0.41172,-0.00367,,,,
22.831,1.56102,2.48518,11.91355,0.89919,0.64141,0.24435,,,,
22.934,2.14520,1.62806,8.74841,1.42576,0.79901,0.35675,,,,
23.037,1.89142,2.66714,4.97036,0.76603,0.92729,0.62919,,,,
23.139,2.77727,4.79319,5.51145,0.35919,0.03543,0.50457,,,,
23.241,3.60567,4.95121,8.96868,-0.44349,-0.42150,0.12339,,,,
23.344,5.92804,4.95121,9.01178,-1.33657,-1.15820,0.16860,,,,
23.448,5.51145,4.23295,4.77404,0.61209,0.45693,-0.54489,,,,
23.551,3.19387,2.63841,7.16345,-0.83444,-0.63652,-1.26693,,,,
23.654,2.34632,4.18985,7.01022,-0.48503,-0.95906,-0.63163,,,,
23.755,3.17471,5.82270,8.97347,-0.73304,-0.14172,-0.37141,,,,
23.857,2.03028,6.36858,9.80186,-0.75869,-0.20281,-0.30910,,,,
23.958,1.79086,3.04064,10.99896,1.02503,0.85399,0.22846,,,,
24.060,2.32716,2.73897,9.41400,1.29259,0.09041,0.29932,,,,
24.163,1.82438,2.90177,5.63116,0.86621,1.23517,0.40806,,,,
24.266,2.23140,4.01268,5.03740,0.31398,0.48503,0.56566,,,,
24.368,3.84509,5.68862,7.92960,-0.28955,-0.18326,0.36896,,,,
24.471,6.17225,6.51223,8.92558,-1.31458,-0.45204,0.04032,,,,
24.574,4.33829,4.04141,5.50666,0.53756,0.77824,-0.35064,,,,
24.677,3.60567,3.75411,6.10521,-0.34819,-0.91508,-0.95906,,,,
24.781,1.76213,4.26168,7.13951,-0.65851,-0.60964,-0.68050,,,,
24.883,2.03507,5.81312,9.71088,-0.67440,-0.25045,-0.35064,,,,
24.986,0.53151,6.35900,9.27514,-0.42272,0.04520,-0.02688,,,,
25.090,0.75657,3.50511,10.06522,0.90286,0.59743,0.56933,,,,
25.193,1.43652,2.32238,8.98783,1.36223,0.53878,0.65240,,,,
25.295,1.41737,3.15556,6.12916,0.80146,0.73182,0.76969,,,,
25.397,2.21224,4.49152,7.10120,0.19670,0.34941,0.52046,,,,
25.502,4.30477,5.87058,9.16979,-0.14050,-0.22480,0.35430,,,,
25.606,5.52582,5.08528,11.34852,-1.06046,-0.32009,-0.15516,,,,
25.708,3.68707,3.99832,4.89375,0.32009,0.18082,0.00611,,,,
25.811,2.86825,3.81157,6.49786,-0.67073,-0.22113,-0.46670,,,,
25.914,2.31280,4.80756,7.37414,-0.66829,-0.69761,-0.19548,,,,
26.017,2.02549,5.97593,9.73482,-0.41539,-0.03054,-0.10263,,,,
26.119,1.87227,6.77080,9.13148,-0.33353,0.32376,0.17959,,,,
26.220,0.92416,3.24654,10.36211,0.90897,1.11177,0.52901,,,,
26.325,1.63285,3.22260,9.37091,1.08734,-0.08552,0.51435,,,,
26.426,1.57538,2.71981,7.56089,0.66340,0.95906,0.52168,,,,
26.529,2.23140,3.59130,5.52103,0.47281,0.54123,0.50457,,,,
26.632,4.37181,5.39653,9.51456,-0.13683,-0.30788,0.53878,,,,
26.734,6.41646,5.10444,11.36288,-1.34879,-0.70983,-0.18570,,,,
26.837,3.89297,4.29041,4.26647,0.69516,0.57421,-0.13928,,,,
26.939,3.70622,4.23295,6.04296,-0.65729,-0.89553,-0.86743,,,,
27.041,2.22661,4.47716,8.23605,-0.54489,-0.34086,-0.62553,,,,
27.144,1.81959,5.49709,8.11634,-0.18326,-0.05864,-0.38240,,,,
27.246,1.11091,6.15310,9.20810,-0.48258,-0.03421,-0.11606,,,,
27.349,0.84276,3.55300,13.25909,0.42761,0.52046,0.27978,,,,
27.451,1.77650,3.42850,9.46189,0.96272,-0.03421,0.36774,,,,
27.554,1.75256,2.92093,6.95755,0.69394,1.05435,0.42883,,,,
27.657,1.98719,3.88818,6.20098,0.23946,0.45204,0.45937,,,,
27.759,3.62482,5.34865,8.10198,-0.05742,-0.18692,0.28711,,,,
27.860,4.37181,6.77559,7.00543,-0.71471,-0.29077,0.11362,,,,
27.963,4.60644,3.96480,9.16022,0.78069,0.59498,-0.40806,,,,
28.066,3.82593,4.01268,5.17626,0.35552,-0.97616,-0.57544,,,,
28.170,2.32238,4.42927,5.93283,-0.70738,-0.35552,-0.47770,,,,
28.274,2.88741,6.22971,8.83939,-0.63652,-0.51679,-0.29199,,,,
28.377,1.74777,6.67503,9.69173,-0.01344,0.13806,-0.35430,,,,
28.479,1.60890,5.13317,12.85686,-0.17104,-0.09896,-0.15516,,,,
28.580,1.03430,4.07972,9.76355,0.55222,-0.03665,0.33720,,,,
28.683,2.20745,3.39019,7.33583,0.77213,0.86621,0.47525,,,,
28.787,2.45166,4.24731,5.66468,0.51801,0.33353,0.41783,,,,
28.888,2.45645,4.81235,6.51702,-0.10996,-0.10140,0.17959,,,,
28.990,3.63919,5.89931,8.49942,-0.17226,-0.12950,0.29932,,,,
29.094,5.56891,4.00311,13.31655,-0.27122,0.14905,-0.23213,,,,
29.196,4.08451,4.89854,3.42850,0.25901,-0.61697,-0.34086,,,,
29.299,3.73974,4.03662,6.96234,-1.17530,-0.35919,-0.96150,,,,
29.401,2.63841,4.92248,7.44597,-0.47892,-0.92241,-0.54856,,,,
29.502,2.12126,5.88495,8.48984,-0.48258,-0.23702,-0.37263,,,,
29.603,2.21224,6.51702,10.31422,-0.85032,0.03299,-0.25901,,,,
29.705,1.93451,3.59609,10.39084,1.15454,0.92729,0.09774,,,,
29.808,2.72939,2.93529,8.55209,0.98716,-0.55589,0.28222,,,,
29.910,2.25055,2.93050,5.43005,0.49114,1.03969,0.46059,,,,
30.014,3.45244,4.97036,5.41568,-0.13317,-0.09041,0.14294,,,,
30.117,3.42371,5.15711,9.10275,-0.57421,-0.51557,-0.09652,,,,
30.220,5.78918,5.13317,10.76912,-1.27671,-0.70250,-0.21380,,,,
30.324,4.84108,3.19387,6.05254,0.36408,1.08123,-0.41905,,,,
30.427,5.01825,3.17471,6.40688,-0.49602,-0.94440,-0.90164,,,,
30.530,2.93050,3.85945,7.25443,-0.61087,-0.62675,-0.80512,,,,
30.632,3.09810,5.44920,8.45153,-0.50213,-0.35675,-0.48625,,,,
30.734,2.77727,5.89931,9.19373,-0.37751,0.02199,-0.47281,,,,
30.837,1.92015,3.54821,11.33415,0.27122,0.63530,-0.34575,,,,
30.941,1.77650,3.76368,7.03895,0.40073,-0.34331,-0.01955,,,,
31.044,1.84354,3.19387,7.92002,0.28344,0.48381,0.14294,,,,
31.147,2.60010,4.80756,6.07170,0.38362,-0.06231,0.28711,,,,
31.250,2.75812,5.32949,8.08282,-0.09285,-0.33475,-0.08919,,,,
31.352,3.86424,5.46357,9.65342,-0.05009,-0.05009,0.03176,,,,
31.456,5.88495,3.12683,10.47703,-1.01648,-0.36285,-0.57421,,,,
31.558,2.90656,2.91135,4.34787,-0.51679,-0.00733,-0.79901,,,,
31.660,4.31435,3.10289,8.17380,-1.43065,-0.66829,-0.92363,,,,
31.765,3.98395,4.32393,7.82425,-0.95051,-0.73182,-1.01648,,,,
31.867,2.56180,4.47716,10.49139,-0.78313,-0.09774,-1.38300,,,,
31.969,2.07338,5.89931,10.78827,-0.23824,-0.27611,-0.72937,,,,
32.070,1.77650,2.13084,12.02847,1.58458,0.71593,-0.25412,,,,
32.173,1.49877,3.47638,7.26880,0.78191,-0.62553,0.15760,,,,
32.275,1.47483,3.34231,7.69018,0.62797,0.54856,0.01955,,,,
32.378,1.58017,4.88417,6.32069,0.26512,0.47525,0.02566,,,,
32.480,1.98240,5.87058,9.17458,0.28833,-0.34208,0.16005,,,,
32.583,4.80277,6.80432,8.03973,-0.84788,-0.57544,-0.01222,,,,
32.684,4.26168,4.10845,5.40132,0.63041,0.97005,-0.31887,,,,
32.785,3.37104,5.12359,5.31513,-0.35308,-1.37078,-0.75869,,,,
32.887,1.29287,5.85622,7.52258,-0.37507,0.15272,-0.55222,,,,
32.991,2.06859,6.90009,7.41245,0.06475,-0.26512,-0.06842,,,,
33.093,0.99599,6.85699,6.58884,0.37751,0.61820,-0.15394,,,,
33.196,1.22583,4.74531,10.71166,0.08919,0.42638,-0.03787,,,,
33.298,0.78051,4.70221,8.39407,0.05498,-0.08552,-0.05986,,,,
33.402,0.54588,4.77883,6.03339,0.04398,0.31521,0.15882,,,,
33.505,0.81882,5.75566,7.95354,-0.02321,-0.18937,0.06964,,,,
33.609,1.32639,6.39252,9.00699,-0.04887,-0.02321,0.10507,,,,
33.711,3.11725,5.79397,9.28471,-0.83322,-0.52779,-0.00977,,,,
33.814,3.33752,4.59687,5.84185,0.51313,0.47525,-0.11118,,,,
33.916,2.40857,5.06613,6.99107,-0.27245,-0.42028,-0.70860,,,,
34.019,0.97205,5.73651,6.54575,-0.37874,0.19914,-0.57788,,,,
34.122,0.61770,6.24887,8.37492,-0.25779,-0.11973,-0.17349,,,,
34.227,0.51236,6.53617,9.02614,0.50824,0.28711,0.00611,,,,
34.329,-0.44053,5.35344,10.85531,-0.01344,0.16982,-0.06842,,,,
34.431,-0.53630,4.30956,7.50822,0.17104,-0.19670,0.25412,,,,
34.535,0.08619,4.75967,6.22492,-0.16738,0.44715,0.37018,,,,
34.637,0.29688,5.40611,7.30232,-0.12584,0.14050,0.22358,,,,
34.738,1.12527,6.86657,8.88728,0.12828,-0.42150,0.18204,,,,
34.840,1.53229,6.20577,9.25598,0.17837,0.00733,-0.02199,,,,
34.944,2.66714,3.96001,11.91834,-0.26145,-0.23824,-0.24312,,,,
35.047,1.76213,5.34386,4.86502,0.23335,-0.46914,-0.44227,,,,
35.150,0.75178,5.18105,7.42681,-0.41172,-0.21014,-0.55711,,,,
35.256,-0.21069,5.74130,7.69018,-0.21380,-0.16860,-0.15516,,,,
35.358,1.31202,6.80911,8.55688,0.15882,-0.11240,0.11362,,,,
35.460,0.63207,6.90009,7.82904,-0.40928,0.09285,0.05864,,,,
35.562,-1.01993,4.26168,8.17859,0.21502,0.69883,0.14050,,,,
35.665,-0.64165,4.41970,8.69095,-0.27978,-0.32376,0.31887,,,,
